date,payment_type,transactions,quantity,purchase_revenue
2023-10-31,AMAZON_PAYMENTS,9,38,1977.53
2023-10-31,Amex,26,86,5478.43
2023-10-31,Discover,16,58,4630.11
2023-10-31,DW_APPLE_PAY,125,254,19277.72
2023-10-31,FLOW_HOSTED_CHECKOUT,19,26,5083.73
2023-10-31,Klarna,194,460,34517.53
2023-10-31,MasterCard,147,404,25437.46
2023-10-31,PayPal,101,271,18851.72
2023-10-31,Visa,418,1037,68505.76
2023-11-01,AFTERPAY_PBI,274,664,51241.6
2023-11-01,AMAZON_PAYMENTS,17,38,3122.14
2023-11-01,Amex,18,50,4098.79
2023-11-01,Discover,14,36,3070.5
2023-11-01,DW_APPLE_PAY,152,339,25409
2023-11-01,FLOW_HOSTED_CHECKOUT,26,47,8943.91
2023-11-01,GIFT_CERTIFICATE,3,10,666.73
2023-11-01,Klarna,224,516,37833.34
2023-11-01,MasterCard,177,452,31162.8
2023-11-01,PayPal,117,306,20192.72
2023-11-01,Visa,539,1295,86203.74
2023-11-02,AFTERPAY_PBI,316,709,55682.48
2023-11-02,AMAZON_PAYMENTS,10,21,1858.06
2023-11-02,Amex,22,67,4930.17
2023-11-02,Discover,14,37,2762
2023-11-02,DW_APPLE_PAY,172,318,25152.34
2023-11-02,FLOW_HOSTED_CHECKOUT,21,49,7141.16
2023-11-02,GIFT_CERTIFICATE,2,12,402.76
2023-11-02,Klarna,239,545,42823.88
2023-11-02,MasterCard,181,423,30872.45
2023-11-02,PayPal,128,295,21243.57
2023-11-02,Visa,620,1400,102414.97
2023-11-03,(not set),3,3,524.46
2023-11-03,AFTERPAY_PBI,332,838,63611.87
2023-11-03,AMAZON_PAYMENTS,13,28,2272.55
2023-11-03,Amex,27,92,6614.8
2023-11-03,Discover,12,30,1784.77
2023-11-03,DW_APPLE_PAY,166,315,25236.75
2023-11-03,FLOW_HOSTED_CHECKOUT,24,35,6428.41
2023-11-03,GIFT_CERTIFICATE,4,14,814.67
2023-11-03,Klarna,252,586,46789.36
2023-11-03,MasterCard,182,433,30163.26
2023-11-03,PayPal,114,313,21979.56
2023-11-03,Visa,571,1317,95200.54
2023-11-04,(not set),4,7,908.98
2023-11-04,AFTERPAY_PBI,343,845,62723.21
2023-11-04,AMAZON_PAYMENTS,21,50,2678.44
2023-11-04,Amex,28,92,5667.82
2023-11-04,Discover,17,49,3136.19
2023-11-04,DW_APPLE_PAY,170,356,24810.3
2023-11-04,FLOW_HOSTED_CHECKOUT,25,40,6155.97
2023-11-04,GIFT_CERTIFICATE,3,13,861.52
2023-11-04,Klarna,223,536,41220.9
2023-11-04,MasterCard,189,417,29606.85
2023-11-04,PayPal,132,369,24369.93
2023-11-04,Visa,518,1174,84232.13
2023-11-05,(not set),9,10,932.92
2023-11-05,AFTERPAY_PBI,302,825,55088.52
2023-11-05,AMAZON_PAYMENTS,14,30,1956.26
2023-11-05,Amex,31,93,6952.59
2023-11-05,Discover,18,41,3259.42
2023-11-05,DW_APPLE_PAY,173,341,26711.77
2023-11-05,FLOW_HOSTED_CHECKOUT,22,30,5230.99
2023-11-05,GIFT_CERTIFICATE,2,5,304.11
2023-11-05,Klarna,231,563,42073.89
2023-11-05,MasterCard,221,474,33079.38
2023-11-05,PayPal,155,429,27776.04
2023-11-05,Visa,592,1373,93146.83
2023-11-06,(not set),3,5,437.04
2023-11-06,AFTERPAY_PBI,306,725,55667.02
2023-11-06,AMAZON_PAYMENTS,15,49,3177.35
2023-11-06,Amex,35,103,7525.22
2023-11-06,Discover,25,66,4808.15
2023-11-06,DW_APPLE_PAY,167,340,25800.12
2023-11-06,FLOW_HOSTED_CHECKOUT,24,30,5366.3
2023-11-06,GIFT_CERTIFICATE,2,4,214.71
2023-11-06,Klarna,213,527,40476.98
2023-11-06,MasterCard,157,408,27287.25
2023-11-06,PayPal,147,434,26067.91
2023-11-06,Visa,571,1462,96337.79
2023-11-07,AFTERPAY_PBI,344,784,62259.56
2023-11-07,AMAZON_PAYMENTS,16,41,2580.24
2023-11-07,Amex,35,114,7471.34
2023-11-07,Discover,17,52,3472.15
2023-11-07,DW_APPLE_PAY,194,341,27798.74
2023-11-07,FLOW_HOSTED_CHECKOUT,23,43,6116.08
2023-11-07,GIFT_CERTIFICATE,1,1,131.46
2023-11-07,Klarna,241,542,39811.95
2023-11-07,MasterCard,196,462,30222.44
2023-11-07,PayPal,147,388,25393.89
2023-11-07,Visa,568,1348,91281.19
2023-11-08,(not set),2,3,341.5
2023-11-08,AFTERPAY_PBI,381,912,68271.99
2023-11-08,AMAZON_PAYMENTS,20,35,2788.32
2023-11-08,Amex,31,94,6838.38
2023-11-08,Discover,30,68,5053.23
2023-11-08,DW_APPLE_PAY,221,411,31966.04
2023-11-08,FLOW_HOSTED_CHECKOUT,20,24,4378.21
2023-11-08,GIFT_CERTIFICATE,1,6,202.03
2023-11-08,Klarna,267,633,45255.8
2023-11-08,MasterCard,225,536,37213.54
2023-11-08,PayPal,147,365,25266.84
2023-11-08,Visa,742,1523,113856.64
2023-11-09,(not set),2,2,185.34
2023-11-09,AFTERPAY_PBI,464,1088,79746.09
2023-11-09,AMAZON_PAYMENTS,27,66,4503.28
2023-11-09,Amex,33,93,6404.19
2023-11-09,Discover,20,47,3324.51
2023-11-09,DW_APPLE_PAY,259,480,35193.85
2023-11-09,FLOW_HOSTED_CHECKOUT,30,49,9719.5
2023-11-09,GIFT_CERTIFICATE,1,1,67.18
2023-11-09,Klarna,319,834,55746.64
2023-11-09,MasterCard,243,596,38636.21
2023-11-09,PayPal,150,427,27611.17
2023-11-09,Visa,868,1986,135476.03
2023-11-10,(not set),3,5,397.54
2023-11-10,AFTERPAY_PBI,457,1217,83130.37
2023-11-10,AMAZON_PAYMENTS,21,51,3418.33
2023-11-10,Amex,23,73,4208.92
2023-11-10,Discover,27,85,4928.14
2023-11-10,DW_APPLE_PAY,246,473,34433.01
2023-11-10,FLOW_HOSTED_CHECKOUT,15,18,3370.58
2023-11-10,GIFT_CERTIFICATE,2,5,413.19
2023-11-10,Klarna,362,951,61074.72
2023-11-10,MasterCard,256,644,41392.03
2023-11-10,PayPal,171,430,29198.58
2023-11-10,Visa,879,2243,143856.49
2023-11-11,(not set),2,3,506.68
2023-11-11,AFTERPAY_PBI,480,1217,84266.39
2023-11-11,AMAZON_PAYMENTS,20,71,4601.82
2023-11-11,Amex,26,83,5877.52
2023-11-11,Discover,15,45,2646.54
2023-11-11,DW_APPLE_PAY,240,478,32642.8
2023-11-11,FLOW_HOSTED_CHECKOUT,14,25,5105.93
2023-11-11,GIFT_CERTIFICATE,3,10,575.76
2023-11-11,Klarna,327,817,55493.35
2023-11-11,MasterCard,260,657,41983
2023-11-11,PayPal,180,447,29531
2023-11-11,Visa,786,1939,119881.4
2023-11-12,(not set),4,6,540.58
2023-11-12,AFTERPAY_PBI,461,1357,86472.72
2023-11-12,AMAZON_PAYMENTS,29,101,6182.86
2023-11-12,Amex,36,99,5739.12
2023-11-12,Discover,22,52,3372.41
2023-11-12,DW_APPLE_PAY,264,575,40691.16
2023-11-12,FLOW_HOSTED_CHECKOUT,16,19,3012.35
2023-11-12,GIFT_CERTIFICATE,4,7,396.58
2023-11-12,Klarna,347,1010,60831.13
2023-11-12,MasterCard,281,739,44781.59
2023-11-12,PayPal,202,513,33953.26
2023-11-12,Visa,790,1980,122766.18
2023-11-13,(not set),4,7,582.65
2023-11-13,AFTERPAY_PBI,369,866,61735.58
2023-11-13,AMAZON_PAYMENTS,18,51,3132.21
2023-11-13,Amex,26,72,4625.77
2023-11-13,Discover,11,20,1284.76
2023-11-13,DW_APPLE_PAY,231,495,34762.82
2023-11-13,FLOW_HOSTED_CHECKOUT,17,25,4259.87
2023-11-13,Klarna,279,706,47204.56
2023-11-13,MasterCard,232,592,37470.8
2023-11-13,PayPal,194,501,31162.97
2023-11-13,Visa,743,1702,112337.43
2023-11-14,(not set),1,1,195.78
2023-11-14,AFTERPAY_PBI,397,1027,65745.53
2023-11-14,AMAZON_PAYMENTS,18,53,2933.74
2023-11-14,Amex,40,114,8328.43
2023-11-14,Discover,23,70,4269.44
2023-11-14,DW_APPLE_PAY,202,410,28142.32
2023-11-14,FLOW_HOSTED_CHECKOUT,20,34,6162.64
2023-11-14,GIFT_CERTIFICATE,1,1,84.69
2023-11-14,Klarna,303,800,54235.43
2023-11-14,MasterCard,249,571,35907.72
2023-11-14,PayPal,168,441,25804.71
2023-11-14,Visa,784,1855,122820.32
2023-11-15,(not set),1,1,87.1
2023-11-15,AFTERPAY_PBI,424,1107,73662.74
2023-11-15,AMAZON_PAYMENTS,22,57,3272.09
2023-11-15,Amex,39,131,9486.82
2023-11-15,Discover,25,65,4256.49
2023-11-15,DW_APPLE_PAY,268,548,39084.36
2023-11-15,FLOW_HOSTED_CHECKOUT,35,67,10267.32
2023-11-15,GIFT_CERTIFICATE,2,6,299.4
2023-11-15,Klarna,316,857,57711.22
2023-11-15,MasterCard,298,790,52550.01
2023-11-15,PayPal,170,487,32235.17
2023-11-15,Visa,873,2123,138098.73
2023-11-16,(not set),3,3,418.71
2023-11-16,AFTERPAY_PBI,453,1168,82140.13
2023-11-16,AMAZON_PAYMENTS,23,69,4297.07
2023-11-16,Amex,33,97,6547.06
2023-11-16,Discover,22,63,3679.46
2023-11-16,DW_APPLE_PAY,256,575,40227.96
2023-11-16,FLOW_HOSTED_CHECKOUT,27,39,6233.92
2023-11-16,GIFT_CERTIFICATE,5,13,885.03
2023-11-16,Klarna,344,939,65843.73
2023-11-16,MasterCard,271,675,46195.22
2023-11-16,PayPal,187,546,36230.17
2023-11-16,Visa,927,2342,153796.98
2023-11-17,(not set),6,11,1504.88
2023-11-17,AFTERPAY_PBI,496,1208,82942.41
2023-11-17,AMAZON_PAYMENTS,26,65,4579.41
2023-11-17,Amex,50,154,10220.62
2023-11-17,Discover,23,61,4266.41
2023-11-17,DW_APPLE_PAY,299,593,41022.89
2023-11-17,FLOW_HOSTED_CHECKOUT,43,66,10731.26
2023-11-17,Klarna,364,991,65568.09
2023-11-17,MasterCard,281,713,46476.62
2023-11-17,PayPal,203,606,40269.47
2023-11-17,Visa,869,2081,132897.17
2023-11-18,(not set),4,8,423.37
2023-11-18,AFTERPAY_PBI,407,1054,72246.22
2023-11-18,AMAZON_PAYMENTS,27,81,6005.1
2023-11-18,Amex,43,139,8413.12
2023-11-18,Discover,26,78,5370.33
2023-11-18,DW_APPLE_PAY,293,682,45966.77
2023-11-18,FLOW_HOSTED_CHECKOUT,44,70,10175.34
2023-11-18,GIFT_CERTIFICATE,4,9,749.37
2023-11-18,Klarna,315,904,56722.99
2023-11-18,MasterCard,276,740,44903.91
2023-11-18,PayPal,221,593,37720.49
2023-11-18,Visa,820,2000,130149.28
2023-11-19,AFTERPAY_PBI,536,1372,90404.15
2023-11-19,AMAZON_PAYMENTS,36,103,6476.04
2023-11-19,Amex,56,156,9784.58
2023-11-19,Discover,33,91,5892.27
2023-11-19,DW_APPLE_PAY,374,901,56079.23
2023-11-19,FLOW_HOSTED_CHECKOUT,53,84,12086.74
2023-11-19,GIFT_CERTIFICATE,2,4,210.63
2023-11-19,Klarna,419,1089,73863.08
2023-11-19,MasterCard,391,1026,67066.45
2023-11-19,PayPal,253,659,46417.56
2023-11-19,Visa,1040,2563,166210.15
2023-11-20,(not set),4,5,478.22
2023-11-20,AFTERPAY_PBI,561,1398,93015.77
2023-11-20,AMAZON_PAYMENTS,33,96,6629.99
2023-11-20,Amex,72,253,15346.39
2023-11-20,Discover,29,98,5775.31
2023-11-20,DW_APPLE_PAY,358,755,50926
2023-11-20,FLOW_HOSTED_CHECKOUT,51,70,9274.62
2023-11-20,GIFT_CERTIFICATE,2,2,209.08
2023-11-20,Klarna,410,1139,73209.49
2023-11-20,MasterCard,391,1058,67191.49
2023-11-20,PayPal,262,819,51035.09
2023-11-20,Visa,1155,2936,186489.75
2023-11-21,(not set),3,4,236.78
2023-11-21,AFTERPAY_PBI,650,1673,103293.51
2023-11-21,AMAZON_PAYMENTS,32,62,4036.41
2023-11-21,Amex,81,401,19534.44
2023-11-21,Discover,45,130,6847.93
2023-11-21,DW_APPLE_PAY,444,924,60815.15
2023-11-21,FLOW_HOSTED_CHECKOUT,39,74,7540.16
2023-11-21,GIFT_CERTIFICATE,1,2,98.61
2023-11-21,Klarna,460,1189,75284.19
2023-11-21,MasterCard,455,1161,71629.63
2023-11-21,PayPal,325,878,54808.57
2023-11-21,Visa,1375,3657,217664.62
2023-11-22,(not set),4,10,478.21
2023-11-22,AFTERPAY_PBI,717,1946,119450.74
2023-11-22,AMAZON_PAYMENTS,41,157,7698.29
2023-11-22,Amex,78,271,14993.01
2023-11-22,Discover,49,139,8102.83
2023-11-22,DW_APPLE_PAY,544,1280,81121.24
2023-11-22,FLOW_HOSTED_CHECKOUT,58,104,13342.47
2023-11-22,GIFT_CERTIFICATE,5,5,429.23
2023-11-22,Klarna,578,1655,99811.06
2023-11-22,MasterCard,506,1333,80934.18
2023-11-22,PayPal,347,1065,59109.71
2023-11-22,Visa,1665,4329,259772.82
2023-11-23,(not set),11,15,1057.95
2023-11-23,AFTERPAY_PBI,998,2870,170581.56
2023-11-23,AMAZON_PAYMENTS,55,181,8958.11
2023-11-23,Amex,124,499,28346.2
2023-11-23,Discover,70,251,14985.71
2023-11-23,DW_APPLE_PAY,823,2037,120764.24
2023-11-23,FLOW_HOSTED_CHECKOUT,71,122,14595.75
2023-11-23,GIFT_CERTIFICATE,1,4,212.38
2023-11-23,Klarna,748,2178,127043.03
2023-11-23,MasterCard,730,2108,119839.13
2023-11-23,PayPal,504,1614,89027.13
2023-11-23,Visa,2390,6728,380074.72
2023-11-24,(not set),9,17,1580.44
2023-11-24,AFTERPAY_PBI,1941,5931,326768.97
2023-11-24,AMAZON_PAYMENTS,116,441,22609.78
2023-11-24,Amex,251,863,51011.73
2023-11-24,Discover,192,645,33887.47
2023-11-24,DW_APPLE_PAY,1812,4370,258633.35
2023-11-24,FLOW_HOSTED_CHECKOUT,113,197,22454.98
2023-11-24,GIFT_CERTIFICATE,10,43,2117.77
2023-11-24,Klarna,1485,4519,248793.06
2023-11-24,MasterCard,1867,5401,299691.46
2023-11-24,PayPal,1032,3342,179949.16
2023-11-24,Visa,5699,15609,873661.43
2023-11-25,(not set),9,14,1117.55
2023-11-25,AFTERPAY_PBI,1339,4280,225733.68
2023-11-25,AMAZON_PAYMENTS,75,261,14296.79
2023-11-25,Amex,188,722,38153.95
2023-11-25,Discover,122,426,21361.98
2023-11-25,DW_APPLE_PAY,949,2529,138070.61
2023-11-25,FLOW_HOSTED_CHECKOUT,57,88,11427.14
2023-11-25,GIFT_CERTIFICATE,10,35,1886.63
2023-11-25,Klarna,1014,3358,176306.22
2023-11-25,MasterCard,1002,3168,164086.81
2023-11-25,PayPal,679,2323,120873.93
2023-11-25,Visa,2936,9114,474496.17
2023-11-26,(not set),4,7,686.76
2023-11-26,AFTERPAY_PBI,1223,3829,196999.99
2023-11-26,AMAZON_PAYMENTS,78,297,13885.64
2023-11-26,Amex,179,777,38932.81
2023-11-26,Discover,117,370,19878.2
2023-11-26,DW_APPLE_PAY,955,2438,134866.64
2023-11-26,FLOW_HOSTED_CHECKOUT,85,146,16722.98
2023-11-26,GIFT_CERTIFICATE,11,30,1384.91
2023-11-26,Klarna,934,3038,159796.42
2023-11-26,MasterCard,1015,3096,159686.54
2023-11-26,PayPal,725,2551,125588.04
2023-11-26,Visa,2858,8676,440367.23
2023-11-27,(not set),13,16,1270.62
2023-11-27,AFTERPAY_PBI,2005,6794,320451.93
2023-11-27,AMAZON_PAYMENTS,108,405,18246.98
2023-11-27,Amex,299,1214,55992.06
2023-11-27,Discover,185,665,30299.7
2023-11-27,DW_APPLE_PAY,1674,4629,239907.37
2023-11-27,FLOW_HOSTED_CHECKOUT,68,123,16022.15
2023-11-27,GIFT_CERTIFICATE,16,63,2677.71
2023-11-27,Klarna,1508,5174,243720.15
2023-11-27,MasterCard,1869,6583,304612.12
2023-11-27,PayPal,1130,4097,189427.46
2023-11-27,Visa,5258,17120,806544.65
2023-11-28,(not set),5,13,1324.64
2023-11-28,AFTERPAY_PBI,1362,4472,206946.88
2023-11-28,AMAZON_PAYMENTS,75,271,11805.39
2023-11-28,Amex,152,611,27333.61
2023-11-28,Discover,102,391,17136.66
2023-11-28,DW_APPLE_PAY,1042,2998,145619.17
2023-11-28,FLOW_HOSTED_CHECKOUT,54,81,11448.76
2023-11-28,GIFT_CERTIFICATE,7,36,1338.52
2023-11-28,Klarna,1003,3467,158701.98
2023-11-28,MasterCard,1097,3811,169511.25
2023-11-28,PayPal,797,3030,137288.26
2023-11-28,Visa,3227,11256,499022.63
2023-11-29,(not set),3,4,249.27
2023-11-29,AFTERPAY_PBI,1125,3689,172702.11
2023-11-29,AMAZON_PAYMENTS,56,192,9048.72
2023-11-29,Amex,115,443,19683.09
2023-11-29,Discover,90,302,14780.41
2023-11-29,DW_APPLE_PAY,793,2186,107907.24
2023-11-29,FLOW_HOSTED_CHECKOUT,54,93,11054.35
2023-11-29,GIFT_CERTIFICATE,4,15,590.9
2023-11-29,Klarna,779,2525,119744.41
2023-11-29,MasterCard,765,2505,113972.6
2023-11-29,PayPal,629,2175,102612.33
2023-11-29,Visa,2611,8063,376344.65
2023-11-30,(not set),7,14,783.95
2023-11-30,AFTERPAY_PBI,1308,4178,201477.35
2023-11-30,AMAZON_PAYMENTS,55,187,8789.54
2023-11-30,Amex,118,452,21702.92
2023-11-30,Discover,90,279,13638.51
2023-11-30,DW_APPLE_PAY,872,2460,121836.16
2023-11-30,FLOW_HOSTED_CHECKOUT,53,87,10282.73
2023-11-30,GIFT_CERTIFICATE,4,12,825.39
2023-11-30,Klarna,911,3050,140736.3
2023-11-30,MasterCard,936,2900,134590.74
2023-11-30,PayPal,679,2326,107844.83
2023-11-30,Visa,3044,9510,437405.1
2023-12-01,(not set),10,14,1105.66
2023-12-01,AFTERPAY_PBI,1123,3346,158485.12
2023-12-01,AMAZON_PAYMENTS,62,248,8200.42
2023-12-01,Amex,95,373,13457.43
2023-12-01,Discover,45,187,7732.52
2023-12-01,DW_APPLE_PAY,743,1895,85651.08
2023-12-01,FLOW_HOSTED_CHECKOUT,62,105,11558
2023-12-01,GIFT_CERTIFICATE,2,4,169.53
2023-12-01,Klarna,1021,3374,155362.06
2023-12-01,MasterCard,898,3451,124742.39
2023-12-01,PayPal,573,1889,81305.92
2023-12-01,Visa,2443,7604,309060.94
2023-12-02,(not set),4,6,356.27
2023-12-02,AFTERPAY_PBI,1022,2880,138642.64
2023-12-02,AMAZON_PAYMENTS,56,162,7384.22
2023-12-02,Amex,79,234,11501.59
2023-12-02,Discover,69,203,8876.15
2023-12-02,DW_APPLE_PAY,735,1720,83956.02
2023-12-02,FLOW_HOSTED_CHECKOUT,51,100,13567
2023-12-02,GIFT_CERTIFICATE,6,9,611.05
2023-12-02,Klarna,1006,2935,141051.53
2023-12-02,MasterCard,719,2080,94653.61
2023-12-02,PayPal,607,1849,87624.91
2023-12-02,Visa,2285,6401,296308.92
2023-12-03,(not set),2,2,236.85
2023-12-03,AFTERPAY_PBI,1139,3491,165041.8
2023-12-03,AMAZON_PAYMENTS,54,200,8462.31
2023-12-03,Amex,100,377,15944.34
2023-12-03,Discover,97,360,14940.8
2023-12-03,DW_APPLE_PAY,714,1755,87269.58
2023-12-03,FLOW_HOSTED_CHECKOUT,55,96,13432.85
2023-12-03,GIFT_CERTIFICATE,5,34,1188.22
2023-12-03,Klarna,1007,3446,149589.79
2023-12-03,MasterCard,845,2614,113907.46
2023-12-03,PayPal,575,1915,87531.59
2023-12-03,Visa,2306,6508,299006.25
2023-12-04,(not set),3,5,239.75
2023-12-04,AFTERPAY_PBI,788,2330,110968.66
2023-12-04,AMAZON_PAYMENTS,65,157,8784.87
2023-12-04,Amex,75,258,13572.74
2023-12-04,Discover,62,260,10070.07
2023-12-04,DW_APPLE_PAY,522,1270,62582.74
2023-12-04,FLOW_HOSTED_CHECKOUT,48,80,12254.83
2023-12-04,GIFT_CERTIFICATE,7,24,835.21
2023-12-04,Klarna,686,2204,105306.43
2023-12-04,MasterCard,653,1795,84615.89
2023-12-04,PayPal,420,1235,57321.66
2023-12-04,Visa,1800,4967,233252.92
2023-12-05,(not set),3,7,339.44
2023-12-05,AFTERPAY_PBI,941,2724,131320.76
2023-12-05,AMAZON_PAYMENTS,33,109,5139.18
2023-12-05,Amex,79,234,10417.24
2023-12-05,Discover,60,188,8722.59
2023-12-05,DW_APPLE_PAY,572,1336,68506.03
2023-12-05,FLOW_HOSTED_CHECKOUT,61,109,14747.17
2023-12-05,GIFT_CERTIFICATE,5,20,1044.06
2023-12-05,Klarna,714,2207,103854.53
2023-12-05,MasterCard,713,1896,92578.88
2023-12-05,PayPal,498,1488,69633.39
2023-12-05,Visa,1974,5277,246273.23
2023-12-06,(not set),6,9,665.98
2023-12-06,AFTERPAY_PBI,914,2660,128917.1
2023-12-06,AMAZON_PAYMENTS,28,63,3987.97
2023-12-06,Amex,74,226,11207.42
2023-12-06,Discover,48,134,6775.95
2023-12-06,DW_APPLE_PAY,651,1592,79877.47
2023-12-06,FLOW_HOSTED_CHECKOUT,41,57,7750.43
2023-12-06,GIFT_CERTIFICATE,3,10,381.07
2023-12-06,Klarna,724,2336,106450.14
2023-12-06,MasterCard,691,1876,89367.23
2023-12-06,PayPal,432,1281,59906.7
2023-12-06,Visa,2210,6005,288160.87
2023-12-07,(not set),3,7,380.08
2023-12-07,AFTERPAY_PBI,1133,3667,159817.06
2023-12-07,AMAZON_PAYMENTS,47,113,5272.79
2023-12-07,Amex,92,317,15487.2
2023-12-07,Discover,52,160,6721.78
2023-12-07,DW_APPLE_PAY,763,1945,89649.99
2023-12-07,FLOW_HOSTED_CHECKOUT,46,74,11163.05
2023-12-07,GIFT_CERTIFICATE,5,26,1041.86
2023-12-07,Klarna,888,2953,127066.89
2023-12-07,MasterCard,751,2247,94200.36
2023-12-07,PayPal,506,1703,70673.74
2023-12-07,Visa,2501,7522,312740.88
2023-12-08,(not set),4,8,410.77
2023-12-08,AFTERPAY_PBI,1200,3593,171578.91
2023-12-08,AMAZON_PAYMENTS,57,167,8512.29
2023-12-08,Amex,100,281,14800.23
2023-12-08,Discover,75,251,11272.8
2023-12-08,DW_APPLE_PAY,759,1901,92382.51
2023-12-08,FLOW_HOSTED_CHECKOUT,55,99,13609.82
2023-12-08,GIFT_CERTIFICATE,6,14,838.46
2023-12-08,Klarna,807,2517,117980.26
2023-12-08,MasterCard,824,2277,111182.22
2023-12-08,PayPal,490,1373,66507.67
2023-12-08,Visa,2532,6903,327173.93
2023-12-09,(not set),5,8,434.58
2023-12-09,AFTERPAY_PBI,899,2635,126917.25
2023-12-09,AMAZON_PAYMENTS,34,93,4802.02
2023-12-09,Amex,97,320,16016.96
2023-12-09,Discover,71,191,10107.87
2023-12-09,DW_APPLE_PAY,656,1540,77762.7
2023-12-09,FLOW_HOSTED_CHECKOUT,76,128,18436.5
2023-12-09,GIFT_CERTIFICATE,10,14,906.27
2023-12-09,Klarna,669,2073,98653.52
2023-12-09,MasterCard,663,1878,86658.54
2023-12-09,PayPal,437,1470,65006.2
2023-12-09,Visa,2120,5616,269047.59
2023-12-10,(not set),3,3,225.26
2023-12-10,AFTERPAY_PBI,1026,2894,142551.1
2023-12-10,AMAZON_PAYMENTS,46,152,7356.41
2023-12-10,Amex,96,341,17485.3
2023-12-10,Discover,59,169,7502.28
2023-12-10,DW_APPLE_PAY,677,1556,80983.19
2023-12-10,FLOW_HOSTED_CHECKOUT,37,58,6882.04
2023-12-10,GIFT_CERTIFICATE,10,28,1348.76
2023-12-10,Klarna,635,1892,91477.97
2023-12-10,MasterCard,793,2132,106184.75
2023-12-10,PayPal,527,1492,67788.56
2023-12-10,Visa,2253,6047,286243.62
2023-12-11,(not set),3,3,295.19
2023-12-11,AFTERPAY_PBI,1254,4145,182052.47
2023-12-11,AMAZON_PAYMENTS,57,210,9151.71
2023-12-11,Amex,124,479,21647.07
2023-12-11,Discover,81,284,11311.26
2023-12-11,DW_APPLE_PAY,805,2182,100762.87
2023-12-11,FLOW_HOSTED_CHECKOUT,49,73,8928.95
2023-12-11,GIFT_CERTIFICATE,12,40,2102.99
2023-12-11,Klarna,915,3261,140148.86
2023-12-11,MasterCard,913,2975,127642.99
2023-12-11,PayPal,674,2418,103032.48
2023-12-11,Visa,2705,8620,375505.39
2023-12-12,(not set),4,4,459.4
2023-12-12,AFTERPAY_PBI,874,2494,126042.52
2023-12-12,AMAZON_PAYMENTS,43,166,8026.73
2023-12-12,Amex,89,257,13710.72
2023-12-12,Discover,71,199,10145.81
2023-12-12,DW_APPLE_PAY,557,1273,67222.74
2023-12-12,FLOW_HOSTED_CHECKOUT,67,101,14508.67
2023-12-12,GIFT_CERTIFICATE,3,10,429.38
2023-12-12,Klarna,691,2043,97979.22
2023-12-12,MasterCard,655,1809,88641.12
2023-12-12,PayPal,403,1182,57689.5
2023-12-12,Visa,1846,5017,243627.66
2023-12-13,(not set),11,20,928.08
2023-12-13,AFTERPAY_PBI,878,2441,129555.45
2023-12-13,AMAZON_PAYMENTS,36,111,5462.9
2023-12-13,Amex,77,271,13338.41
2023-12-13,Discover,65,184,9486.15
2023-12-13,DW_APPLE_PAY,589,1331,74922.15
2023-12-13,FLOW_HOSTED_CHECKOUT,41,71,10072.28
2023-12-13,GIFT_CERTIFICATE,2,7,315.7
2023-12-13,Klarna,657,1847,96728.63
2023-12-13,MasterCard,636,1678,85707.44
2023-12-13,PayPal,355,952,51331.17
2023-12-13,Visa,2001,4860,260707.16
2023-12-14,(not set),11,14,1205.31
2023-12-14,AFTERPAY_PBI,972,2761,149177.54
2023-12-14,AMAZON_PAYMENTS,30,75,4411.13
2023-12-14,Amex,86,232,13344.9
2023-12-14,Discover,50,117,7252.5
2023-12-14,DW_APPLE_PAY,570,1227,69579.57
2023-12-14,FLOW_HOSTED_CHECKOUT,48,107,18274.62
2023-12-14,GIFT_CERTIFICATE,2,2,190.84
2023-12-14,Klarna,673,1949,102488.63
2023-12-14,MasterCard,617,1478,82718.59
2023-12-14,PayPal,313,908,48560.39
2023-12-14,Visa,2056,4926,266593.77
2023-12-15,(not set),2,4,291.44
2023-12-15,AFTERPAY_PBI,958,2580,144562.25
2023-12-15,AMAZON_PAYMENTS,45,111,6667.71
2023-12-15,Amex,68,171,11111.9
2023-12-15,Discover,34,105,5921.68
2023-12-15,DW_APPLE_PAY,543,1130,65547.03
2023-12-15,FLOW_HOSTED_CHECKOUT,59,89,11687
2023-12-15,GIFT_CERTIFICATE,8,53,1669.35
2023-12-15,Klarna,738,2199,116541.62
2023-12-15,MasterCard,663,1626,89419.18
2023-12-15,PayPal,349,868,52410.25
2023-12-15,Visa,2083,4919,272572.58
2023-12-16,(not set),5,8,294.49
2023-12-16,AFTERPAY_PBI,846,2374,130945.53
2023-12-16,AMAZON_PAYMENTS,36,86,5153.64
2023-12-16,Amex,92,222,15652.09
2023-12-16,Discover,55,130,6755.19
2023-12-16,DW_APPLE_PAY,517,1059,64772.7
2023-12-16,FLOW_HOSTED_CHECKOUT,34,48,6190.71
2023-12-16,GIFT_CERTIFICATE,2,7,232.67
2023-12-16,Klarna,623,1783,95979.25
2023-12-16,MasterCard,534,1298,73099.68
2023-12-16,PayPal,338,922,52908.03
2023-12-16,Visa,1857,4492,249023.33
2023-12-17,(not set),7,11,829.5
2023-12-17,AFTERPAY_PBI,859,2511,138316.61
2023-12-17,AMAZON_PAYMENTS,36,101,6258.84
2023-12-17,Amex,99,286,17495.01
2023-12-17,Discover,44,119,6585.82
2023-12-17,DW_APPLE_PAY,461,1019,60260.97
