date,channel,user_type,quantity
2023-12-19,Affiliates,(not set),8
2023-12-19,Affiliates,established,255
2023-12-19,Affiliates,new,964
2023-12-19,Direct,(not set),20
2023-12-19,Direct,established,887
2023-12-19,Direct,new,2304
2023-12-19,Email,(not set),48
2023-12-19,Email,established,601
2023-12-19,Email,new,823
2023-12-19,Organic Search,(not set),3
2023-12-19,Organic Search,established,85
2023-12-19,Organic Search,new,593
2023-12-19,Organic Social,(not set),7
2023-12-19,Organic Social,established,25
2023-12-19,Organic Social,new,53
2023-12-19,Paid Search,(not set),23
2023-12-19,Paid Search,established,713
2023-12-19,Paid Search,new,2632
2023-12-19,Paid Social,(not set),5
2023-12-19,Paid Social,established,196
2023-12-19,Paid Social,new,302
2023-12-19,Payment Redirects,(not set),5
2023-12-19,Payment Redirects,established,26
2023-12-19,Payment Redirects,new,60
2023-12-19,Referral,new,4
2023-12-19,SMS,(not set),27
2023-12-19,SMS,established,279
2023-12-19,SMS,new,533
2023-12-19,Unassigned,(not set),34
2023-12-19,Unassigned,established,38
2023-12-19,Unassigned,new,106
2023-12-20,Affiliates,(not set),3
2023-12-20,Affiliates,established,325
2023-12-20,Affiliates,new,981
2023-12-20,Direct,(not set),62
2023-12-20,Direct,established,639
2023-12-20,Direct,new,1891
2023-12-20,Email,(not set),23
2023-12-20,Email,established,494
2023-12-20,Email,new,794
2023-12-20,Organic Search,established,164
2023-12-20,Organic Search,new,446
2023-12-20,Organic Social,(not set),1
2023-12-20,Organic Social,established,8
2023-12-20,Organic Social,new,55
2023-12-20,Paid Search,(not set),44
2023-12-20,Paid Search,established,608
2023-12-20,Paid Search,new,2460
2023-12-20,Paid Social,(not set),10
2023-12-20,Paid Social,established,212
2023-12-20,Paid Social,new,310
2023-12-20,Payment Redirects,(not set),4
2023-12-20,Payment Redirects,established,35
2023-12-20,Payment Redirects,new,71
2023-12-20,Referral,established,2
2023-12-20,Referral,new,3
2023-12-20,SMS,(not set),22
2023-12-20,SMS,established,419
2023-12-20,SMS,new,691
2023-12-20,Unassigned,(not set),79
2023-12-20,Unassigned,established,48
2023-12-20,Unassigned,new,65
2023-12-21,Affiliates,(not set),4
2023-12-21,Affiliates,established,222
2023-12-21,Affiliates,new,491
2023-12-21,Direct,(not set),22
2023-12-21,Direct,established,425
2023-12-21,Direct,new,1152
2023-12-21,Email,(not set),10
2023-12-21,Email,established,324
2023-12-21,Email,new,384
2023-12-21,Organic Search,(not set),5
2023-12-21,Organic Search,established,64
2023-12-21,Organic Search,new,331
2023-12-21,Organic Shopping,established,2
2023-12-21,Organic Social,(not set),1
2023-12-21,Organic Social,established,17
2023-12-21,Organic Social,new,44
2023-12-21,Paid Search,(not set),14
2023-12-21,Paid Search,established,325
2023-12-21,Paid Search,new,1258
2023-12-21,Paid Social,(not set),5
2023-12-21,Paid Social,established,97
2023-12-21,Paid Social,new,195
2023-12-21,Payment Redirects,(not set),4
2023-12-21,Payment Redirects,established,42
2023-12-21,Payment Redirects,new,16
2023-12-21,Referral,new,2
2023-12-21,SMS,(not set),5
2023-12-21,SMS,established,188
2023-12-21,SMS,new,251
2023-12-21,Unassigned,(not set),32
2023-12-21,Unassigned,established,20
2023-12-21,Unassigned,new,63
2023-12-22,Affiliates,(not set),12
2023-12-22,Affiliates,established,147
2023-12-22,Affiliates,new,414
2023-12-22,Direct,(not set),22
2023-12-22,Direct,established,290
2023-12-22,Direct,new,983
2023-12-22,Email,(not set),12
2023-12-22,Email,established,305
2023-12-22,Email,new,408
2023-12-22,Organic Search,(not set),3
2023-12-22,Organic Search,established,75
2023-12-22,Organic Search,new,284
2023-12-22,Organic Social,established,21
2023-12-22,Organic Social,new,35
2023-12-22,Paid Search,(not set),28
2023-12-22,Paid Search,established,311
2023-12-22,Paid Search,new,1062
2023-12-22,Paid Social,(not set),2
2023-12-22,Paid Social,established,125
2023-12-22,Paid Social,new,178
2023-12-22,Payment Redirects,established,35
2023-12-22,Payment Redirects,new,10
2023-12-22,Referral,new,2
2023-12-22,SMS,(not set),8
2023-12-22,SMS,established,117
2023-12-22,SMS,new,216
2023-12-22,Unassigned,(not set),29
2023-12-22,Unassigned,established,19
2023-12-22,Unassigned,new,45
2023-12-23,Affiliates,(not set),12
2023-12-23,Affiliates,established,76
2023-12-23,Affiliates,new,318
2023-12-23,Direct,(not set),5
2023-12-23,Direct,established,269
2023-12-23,Direct,new,770
2023-12-23,Email,(not set),13
2023-12-23,Email,established,212
2023-12-23,Email,new,296
2023-12-23,Organic Search,(not set),3
2023-12-23,Organic Search,established,51
2023-12-23,Organic Search,new,171
2023-12-23,Organic Shopping,established,1
2023-12-23,Organic Social,established,11
2023-12-23,Organic Social,new,29
2023-12-23,Paid Search,(not set),23
2023-12-23,Paid Search,established,280
2023-12-23,Paid Search,new,943
2023-12-23,Paid Social,(not set),1
2023-12-23,Paid Social,established,99
2023-12-23,Paid Social,new,181
2023-12-23,Payment Redirects,established,10
2023-12-23,Payment Redirects,new,14
2023-12-23,SMS,(not set),16
2023-12-23,SMS,established,128
2023-12-23,SMS,new,204
2023-12-23,Unassigned,(not set),56
2023-12-23,Unassigned,established,17
2023-12-23,Unassigned,new,16
2023-12-24,Affiliates,established,51
2023-12-24,Affiliates,new,210
2023-12-24,Direct,(not set),7
2023-12-24,Direct,established,197
2023-12-24,Direct,new,624
2023-12-24,Email,(not set),19
2023-12-24,Email,established,197
2023-12-24,Email,new,281
2023-12-24,Organic Search,(not set),3
2023-12-24,Organic Search,established,39
2023-12-24,Organic Search,new,150
2023-12-24,Organic Social,(not set),1
2023-12-24,Organic Social,established,14
2023-12-24,Organic Social,new,33
2023-12-24,Paid Search,(not set),11
2023-12-24,Paid Search,established,121
2023-12-24,Paid Search,new,781
2023-12-24,Paid Social,(not set),5
2023-12-24,Paid Social,established,106
2023-12-24,Paid Social,new,243
2023-12-24,Payment Redirects,established,5
2023-12-24,Payment Redirects,new,16
2023-12-24,Referral,new,1
2023-12-24,SMS,(not set),15
2023-12-24,SMS,established,90
2023-12-24,SMS,new,183
2023-12-24,Unassigned,(not set),19
2023-12-24,Unassigned,established,23
2023-12-24,Unassigned,new,28
2023-12-25,Affiliates,(not set),9
2023-12-25,Affiliates,established,121
2023-12-25,Affiliates,new,306
2023-12-25,Direct,(not set),17
2023-12-25,Direct,established,390
2023-12-25,Direct,new,1038
2023-12-25,Email,(not set),12
2023-12-25,Email,established,268
2023-12-25,Email,new,386
2023-12-25,Organic Search,established,65
2023-12-25,Organic Search,new,248
2023-12-25,Organic Social,established,13
2023-12-25,Organic Social,new,32
2023-12-25,Paid Search,(not set),17
2023-12-25,Paid Search,established,255
2023-12-25,Paid Search,new,1162
2023-12-25,Paid Social,(not set),7
2023-12-25,Paid Social,established,112
2023-12-25,Paid Social,new,258
2023-12-25,Payment Redirects,established,8
2023-12-25,Payment Redirects,new,22
2023-12-25,Referral,established,1
2023-12-25,Referral,new,14
2023-12-25,SMS,(not set),22
2023-12-25,SMS,established,116
2023-12-25,SMS,new,223
2023-12-25,Unassigned,(not set),52
2023-12-25,Unassigned,established,18
2023-12-25,Unassigned,new,34
2023-12-26,Affiliates,(not set),22
2023-12-26,Affiliates,established,390
2023-12-26,Affiliates,new,820
2023-12-26,Direct,(not set),44
2023-12-26,Direct,established,898
2023-12-26,Direct,new,1920
2023-12-26,Email,(not set),160
2023-12-26,Email,established,1074
2023-12-26,Email,new,1061
2023-12-26,Organic Search,(not set),17
2023-12-26,Organic Search,established,154
2023-12-26,Organic Search,new,382
2023-12-26,Organic Social,established,74
2023-12-26,Organic Social,new,132
2023-12-26,Paid Search,(not set),40
2023-12-26,Paid Search,established,754
2023-12-26,Paid Search,new,1990
2023-12-26,Paid Social,(not set),12
2023-12-26,Paid Social,established,345
2023-12-26,Paid Social,new,513
2023-12-26,Payment Redirects,established,125
2023-12-26,Payment Redirects,new,20
2023-12-26,Referral,established,14
2023-12-26,Referral,new,37
2023-12-26,SMS,(not set),28
2023-12-26,SMS,established,661
2023-12-26,SMS,new,818
2023-12-26,Unassigned,(not set),78
2023-12-26,Unassigned,established,14
2023-12-26,Unassigned,new,56
2023-12-27,Affiliates,(not set),17
2023-12-27,Affiliates,established,313
2023-12-27,Affiliates,new,694
2023-12-27,Direct,(not set),59
2023-12-27,Direct,established,645
2023-12-27,Direct,new,1584
2023-12-27,Email,(not set),27
2023-12-27,Email,established,756
2023-12-27,Email,new,744
2023-12-27,Mobile Push Notifications,established,5
2023-12-27,Organic Search,(not set),9
2023-12-27,Organic Search,established,149
2023-12-27,Organic Search,new,336
2023-12-27,Organic Social,(not set),3
2023-12-27,Organic Social,established,57
2023-12-27,Organic Social,new,91
2023-12-27,Paid Search,(not set),23
2023-12-27,Paid Search,established,501
2023-12-27,Paid Search,new,1572
2023-12-27,Paid Social,(not set),21
2023-12-27,Paid Social,established,380
2023-12-27,Paid Social,new,506
2023-12-27,Payment Redirects,established,23
2023-12-27,Payment Redirects,new,41
2023-12-27,Referral,(not set),2
2023-12-27,Referral,established,4
2023-12-27,Referral,new,11
2023-12-27,SMS,(not set),36
2023-12-27,SMS,established,452
2023-12-27,SMS,new,588
2023-12-27,Unassigned,(not set),75
2023-12-27,Unassigned,established,89
2023-12-27,Unassigned,new,101
2023-12-28,Affiliates,(not set),43
2023-12-28,Affiliates,established,217
2023-12-28,Affiliates,new,607
2023-12-28,Direct,(not set),25
2023-12-28,Direct,established,624
2023-12-28,Direct,new,1482
2023-12-28,Email,(not set),52
2023-12-28,Email,established,667
2023-12-28,Email,new,913
2023-12-28,Organic Search,(not set),22
2023-12-28,Organic Search,established,135
2023-12-28,Organic Search,new,285
2023-12-28,Organic Social,(not set),15
2023-12-28,Organic Social,established,11
2023-12-28,Organic Social,new,98
2023-12-28,Paid Search,(not set),36
2023-12-28,Paid Search,established,450
2023-12-28,Paid Search,new,1726
2023-12-28,Paid Social,(not set),13
2023-12-28,Paid Social,established,314
2023-12-28,Paid Social,new,600
2023-12-28,Payment Redirects,established,10
2023-12-28,Payment Redirects,new,39
2023-12-28,Referral,established,12
2023-12-28,Referral,new,22
2023-12-28,SMS,(not set),29
2023-12-28,SMS,established,308
2023-12-28,SMS,new,387
2023-12-28,Unassigned,(not set),66
2023-12-28,Unassigned,established,48
2023-12-28,Unassigned,new,52
2023-12-29,Affiliates,(not set),39
2023-12-29,Affiliates,established,248
2023-12-29,Affiliates,new,768
2023-12-29,Direct,(not set),26
2023-12-29,Direct,established,692
2023-12-29,Direct,new,1548
2023-12-29,Email,(not set),95
2023-12-29,Email,established,760
2023-12-29,Email,new,884
2023-12-29,Organic Search,established,137
2023-12-29,Organic Search,new,352
2023-12-29,Organic Social,(not set),15
2023-12-29,Organic Social,established,68
2023-12-29,Organic Social,new,60
2023-12-29,Paid Search,(not set),26
2023-12-29,Paid Search,established,595
2023-12-29,Paid Search,new,1757
2023-12-29,Paid Social,(not set),16
2023-12-29,Paid Social,established,349
2023-12-29,Paid Social,new,661
2023-12-29,Payment Redirects,(not set),1
2023-12-29,Payment Redirects,established,41
2023-12-29,Payment Redirects,new,58
2023-12-29,Referral,(not set),7
2023-12-29,Referral,established,2
2023-12-29,Referral,new,6
2023-12-29,SMS,(not set),17
2023-12-29,SMS,established,398
2023-12-29,SMS,new,590
2023-12-29,Unassigned,(not set),125
2023-12-29,Unassigned,established,75
2023-12-29,Unassigned,new,100
2023-12-30,Affiliates,(not set),5
2023-12-30,Affiliates,established,261
2023-12-30,Affiliates,new,651
2023-12-30,Direct,(not set),16
2023-12-30,Direct,established,568
2023-12-30,Direct,new,1181
2023-12-30,Email,(not set),64
2023-12-30,Email,established,514
2023-12-30,Email,new,869
2023-12-30,Organic Search,(not set),15
2023-12-30,Organic Search,established,76
2023-12-30,Organic Search,new,238
2023-12-30,Organic Social,established,42
2023-12-30,Organic Social,new,41
2023-12-30,Paid Search,(not set),13
2023-12-30,Paid Search,established,433
2023-12-30,Paid Search,new,1358
2023-12-30,Paid Social,established,301
2023-12-30,Paid Social,new,661
2023-12-30,Payment Redirects,established,24
2023-12-30,Payment Redirects,new,31
2023-12-30,Referral,established,3
2023-12-30,Referral,new,5
2023-12-30,SMS,(not set),24
2023-12-30,SMS,established,254
2023-12-30,SMS,new,351
2023-12-30,Unassigned,(not set),47
2023-12-30,Unassigned,established,31
2023-12-30,Unassigned,new,91
2023-12-31,Affiliates,(not set),1
2023-12-31,Affiliates,established,156
2023-12-31,Affiliates,new,459
2023-12-31,Direct,(not set),15
2023-12-31,Direct,established,392
2023-12-31,Direct,new,882
2023-12-31,Email,(not set),57
2023-12-31,Email,established,441
2023-12-31,Email,new,447
2023-12-31,Organic Search,(not set),6
2023-12-31,Organic Search,established,70
2023-12-31,Organic Search,new,164
2023-12-31,Organic Social,established,7
2023-12-31,Organic Social,new,28
2023-12-31,Paid Search,(not set),7
2023-12-31,Paid Search,established,330
2023-12-31,Paid Search,new,1204
2023-12-31,Paid Social,(not set),11
2023-12-31,Paid Social,established,237
2023-12-31,Paid Social,new,426
2023-12-31,Payment Redirects,(not set),2
2023-12-31,Payment Redirects,established,43
2023-12-31,Payment Redirects,new,60
2023-12-31,Referral,new,6
2023-12-31,SMS,(not set),16
2023-12-31,SMS,established,252
2023-12-31,SMS,new,342
2023-12-31,Unassigned,(not set),38
2023-12-31,Unassigned,established,27
2023-12-31,Unassigned,new,55
2024-01-01,Affiliates,(not set),2
2024-01-01,Affiliates,established,117
2024-01-01,Affiliates,new,451
2024-01-01,Direct,(not set),15
2024-01-01,Direct,established,308
2024-01-01,Direct,new,967
2024-01-01,Email,(not set),47
2024-01-01,Email,established,437
2024-01-01,Email,new,528
2024-01-01,Organic Search,(not set),2
2024-01-01,Organic Search,established,59
2024-01-01,Organic Search,new,283
2024-01-01,Organic Social,established,12
2024-01-01,Organic Social,new,25
2024-01-01,Paid Search,(not set),25
2024-01-01,Paid Search,established,286
2024-01-01,Paid Search,new,1174
2024-01-01,Paid Social,(not set),17
2024-01-01,Paid Social,established,200
2024-01-01,Paid Social,new,394
2024-01-01,Payment Redirects,established,17
2024-01-01,Payment Redirects,new,25
2024-01-01,Referral,established,4
2024-01-01,Referral,new,4
2024-01-01,SMS,(not set),6
2024-01-01,SMS,established,180
2024-01-01,SMS,new,175
2024-01-01,Unassigned,(not set),28
2024-01-01,Unassigned,established,35
2024-01-01,Unassigned,new,52
2024-01-02,Affiliates,(not set),15
2024-01-02,Affiliates,established,196
2024-01-02,Affiliates,new,322
2024-01-02,Direct,(not set),8
2024-01-02,Direct,established,385
2024-01-02,Direct,new,1014
2024-01-02,Email,(not set),20
2024-01-02,Email,established,512
2024-01-02,Email,new,383
2024-01-02,Organic Search,established,73
2024-01-02,Organic Search,new,245
2024-01-02,Organic Social,established,14
2024-01-02,Organic Social,new,29
2024-01-02,Paid Search,(not set),12
2024-01-02,Paid Search,established,229
2024-01-02,Paid Search,new,951
2024-01-02,Paid Social,(not set),27
2024-01-02,Paid Social,established,175
2024-01-02,Paid Social,new,318
2024-01-02,Payment Redirects,established,7
2024-01-02,Payment Redirects,new,45
2024-01-02,Referral,(not set),1
2024-01-02,Referral,established,4
2024-01-02,Referral,new,3
2024-01-02,SMS,(not set),14
2024-01-02,SMS,established,209
2024-01-02,SMS,new,366
2024-01-02,Unassigned,(not set),22
2024-01-02,Unassigned,established,33
2024-01-02,Unassigned,new,50
2024-01-03,Affiliates,(not set),5
2024-01-03,Affiliates,established,162
2024-01-03,Affiliates,new,378
2024-01-03,Direct,(not set),75
2024-01-03,Direct,established,466
2024-01-03,Direct,new,1032
2024-01-03,Email,(not set),38
2024-01-03,Email,established,377
2024-01-03,Email,new,515
2024-01-03,Organic Search,(not set),1
2024-01-03,Organic Search,established,147
2024-01-03,Organic Search,new,253
2024-01-03,Organic Shopping,established,1
2024-01-03,Organic Shopping,new,8
2024-01-03,Organic Social,(not set),1
2024-01-03,Organic Social,established,43
2024-01-03,Organic Social,new,38
2024-01-03,Paid Search,(not set),23
2024-01-03,Paid Search,established,295
2024-01-03,Paid Search,new,994
2024-01-03,Paid Social,(not set),15
2024-01-03,Paid Social,established,158
2024-01-03,Paid Social,new,283
2024-01-03,Payment Redirects,(not set),2
2024-01-03,Payment Redirects,established,40
2024-01-03,Payment Redirects,new,16
2024-01-03,Referral,established,17
2024-01-03,Referral,new,4
2024-01-03,SMS,(not set),14
2024-01-03,SMS,established,171
2024-01-03,SMS,new,245
2024-01-03,Unassigned,(not set),46
2024-01-03,Unassigned,established,10
2024-01-03,Unassigned,new,49
2024-01-04,Affiliates,(not set),5
2024-01-04,Affiliates,established,178
2024-01-04,Affiliates,new,431
2024-01-04,Direct,(not set),24
2024-01-04,Direct,established,580
2024-01-04,Direct,new,1036
2024-01-04,Email,(not set),33
2024-01-04,Email,established,354
2024-01-04,Email,new,506
2024-01-04,Organic Search,established,76
2024-01-04,Organic Search,new,263
2024-01-04,Organic Shopping,new,2
2024-01-04,Organic Social,established,14
2024-01-04,Organic Social,new,10
2024-01-04,Paid Search,(not set),17
2024-01-04,Paid Search,established,318
2024-01-04,Paid Search,new,975
2024-01-04,Paid Social,(not set),4
2024-01-04,Paid Social,established,139
2024-01-04,Paid Social,new,300
2024-01-04,Payment Redirects,(not set),5
2024-01-04,Payment Redirects,established,47
2024-01-04,Payment Redirects,new,27
2024-01-04,Referral,established,4
