date,channel,platform,quantity
2023-07-03,Paid Social,web,300
2023-07-03,Payment Redirects,web,25
2023-07-03,Referral,web,18
2023-07-03,SMS,web,630
2023-07-03,Unassigned,iOS,18
2023-07-03,Unassigned,web,76
2023-07-04,Affiliates,web,527
2023-07-04,Direct,Android,20
2023-07-04,Direct,iOS,390
2023-07-04,Direct,web,1173
2023-07-04,Email,web,1479
2023-07-04,Organic Search,Android,19
2023-07-04,Organic Search,web,396
2023-07-04,Organic Shopping,web,2
2023-07-04,Organic Social,web,57
2023-07-04,Paid Search,Android,38
2023-07-04,Paid Search,iOS,14
2023-07-04,Paid Search,web,1293
2023-07-04,Paid Social,web,297
2023-07-04,Payment Redirects,web,45
2023-07-04,Referral,web,2
2023-07-04,SMS,web,982
2023-07-04,Unassigned,Android,4
2023-07-04,Unassigned,iOS,8
2023-07-04,Unassigned,web,102
2023-07-05,Affiliates,web,327
2023-07-05,Direct,Android,2
2023-07-05,Direct,iOS,345
2023-07-05,Direct,web,711
2023-07-05,Email,web,1191
2023-07-05,Organic Search,Android,7
2023-07-05,Organic Search,web,289
2023-07-05,Organic Shopping,web,4
2023-07-05,Organic Social,web,11
2023-07-05,Paid Search,Android,23
2023-07-05,Paid Search,iOS,15
2023-07-05,Paid Search,web,1004
2023-07-05,Paid Social,web,325
2023-07-05,Payment Redirects,web,38
2023-07-05,Referral,web,8
2023-07-05,SMS,web,673
2023-07-05,Unassigned,Android,3
2023-07-05,Unassigned,iOS,6
2023-07-05,Unassigned,web,111
2023-07-06,Affiliates,web,205
2023-07-06,Direct,iOS,136
2023-07-06,Direct,web,448
2023-07-06,Email,web,536
2023-07-06,Organic Search,Android,4
2023-07-06,Organic Search,web,156
2023-07-06,Organic Social,web,28
2023-07-06,Paid Search,Android,8
2023-07-06,Paid Search,iOS,9
2023-07-06,Paid Search,web,701
2023-07-06,Paid Social,web,164
2023-07-06,Payment Redirects,web,19
2023-07-06,Referral,web,4
2023-07-06,SMS,web,330
2023-07-06,Unassigned,iOS,12
2023-07-06,Unassigned,web,59
2023-07-07,Affiliates,web,244
2023-07-07,Direct,Android,16
2023-07-07,Direct,iOS,173
2023-07-07,Direct,web,412
2023-07-07,Email,web,474
2023-07-07,Organic Search,Android,10
2023-07-07,Organic Search,web,108
2023-07-07,Organic Shopping,web,5
2023-07-07,Organic Social,web,35
2023-07-07,Paid Search,Android,17
2023-07-07,Paid Search,iOS,15
2023-07-07,Paid Search,web,608
2023-07-07,Paid Social,web,226
2023-07-07,Payment Redirects,web,13
2023-07-07,Referral,web,3
2023-07-07,SMS,web,307
2023-07-07,Unassigned,iOS,2
2023-07-07,Unassigned,web,34
2023-07-08,Affiliates,web,229
2023-07-08,Direct,Android,23
2023-07-08,Direct,iOS,143
2023-07-08,Direct,web,386
2023-07-08,Email,web,554
2023-07-08,Organic Search,Android,10
2023-07-08,Organic Search,web,131
2023-07-08,Organic Shopping,web,5
2023-07-08,Organic Social,web,38
2023-07-08,Paid Search,Android,14
2023-07-08,Paid Search,iOS,10
2023-07-08,Paid Search,web,663
2023-07-08,Paid Social,web,244
2023-07-08,Payment Redirects,web,11
2023-07-08,Referral,web,2
2023-07-08,SMS,web,265
2023-07-08,Unassigned,iOS,8
2023-07-08,Unassigned,web,17
2023-07-09,Affiliates,web,248
2023-07-09,Direct,Android,5
2023-07-09,Direct,iOS,173
2023-07-09,Direct,web,445
2023-07-09,Email,web,477
2023-07-09,Organic Search,Android,6
2023-07-09,Organic Search,web,147
2023-07-09,Organic Social,web,20
2023-07-09,Paid Search,Android,29
2023-07-09,Paid Search,iOS,15
2023-07-09,Paid Search,web,683
2023-07-09,Paid Social,web,240
2023-07-09,Payment Redirects,web,10
2023-07-09,Referral,web,3
2023-07-09,SMS,web,406
2023-07-09,Unassigned,iOS,2
2023-07-09,Unassigned,web,43
2023-07-10,Affiliates,web,182
2023-07-10,Direct,Android,15
2023-07-10,Direct,iOS,185
2023-07-10,Direct,web,474
2023-07-10,Email,web,377
2023-07-10,Organic Search,Android,8
2023-07-10,Organic Search,web,153
2023-07-10,Organic Social,web,7
2023-07-10,Paid Search,Android,11
2023-07-10,Paid Search,iOS,17
2023-07-10,Paid Search,web,543
2023-07-10,Paid Social,web,176
2023-07-10,Payment Redirects,web,35
2023-07-10,Referral,web,15
2023-07-10,SMS,web,308
2023-07-10,Unassigned,web,44
2023-07-11,Affiliates,web,455
2023-07-11,Direct,Android,8
2023-07-11,Direct,iOS,472
2023-07-11,Direct,web,774
2023-07-11,Email,web,1142
2023-07-11,Organic Search,Android,15
2023-07-11,Organic Search,web,204
2023-07-11,Organic Shopping,web,3
2023-07-11,Organic Social,Android,3
2023-07-11,Organic Social,web,29
2023-07-11,Paid Search,Android,24
2023-07-11,Paid Search,iOS,8
2023-07-11,Paid Search,web,989
2023-07-11,Paid Social,web,248
2023-07-11,Payment Redirects,web,31
2023-07-11,Referral,web,12
2023-07-11,SMS,web,1180
2023-07-11,Unassigned,Android,2
2023-07-11,Unassigned,iOS,4
2023-07-11,Unassigned,web,40
2023-07-12,Affiliates,web,653
2023-07-12,Direct,Android,19
2023-07-12,Direct,iOS,565
2023-07-12,Direct,web,1087
2023-07-12,Email,web,2102
2023-07-12,Organic Search,Android,28
2023-07-12,Organic Search,web,209
2023-07-12,Organic Shopping,web,3
2023-07-12,Organic Social,web,92
2023-07-12,Paid Search,Android,48
2023-07-12,Paid Search,iOS,19
2023-07-12,Paid Search,web,1094
2023-07-12,Paid Social,web,277
2023-07-12,Payment Redirects,web,40
2023-07-12,Referral,web,32
2023-07-12,SMS,web,1739
2023-07-12,Unassigned,Android,2
2023-07-12,Unassigned,iOS,16
2023-07-12,Unassigned,web,111
2023-07-13,Affiliates,web,1143
2023-07-13,Direct,Android,11
2023-07-13,Direct,iOS,837
2023-07-13,Direct,web,1174
2023-07-13,Email,web,1712
2023-07-13,Organic Search,Android,2
2023-07-13,Organic Search,web,451
2023-07-13,Organic Shopping,web,1
2023-07-13,Organic Social,web,60
2023-07-13,Paid Search,Android,44
2023-07-13,Paid Search,iOS,27
2023-07-13,Paid Search,web,1617
2023-07-13,Paid Social,web,634
2023-07-13,Payment Redirects,web,40
2023-07-13,Referral,web,11
2023-07-13,SMS,web,1866
2023-07-13,Unassigned,iOS,8
2023-07-13,Unassigned,web,106
2023-07-14,Affiliates,web,750
2023-07-14,Direct,Android,5
2023-07-14,Direct,iOS,711
2023-07-14,Direct,web,1010
2023-07-14,Email,web,1774
2023-07-14,Organic Search,Android,28
2023-07-14,Organic Search,web,339
2023-07-14,Organic Shopping,web,3
2023-07-14,Organic Social,web,86
2023-07-14,Paid Search,Android,63
2023-07-14,Paid Search,iOS,25
2023-07-14,Paid Search,web,1435
2023-07-14,Paid Social,web,529
2023-07-14,Payment Redirects,web,30
2023-07-14,Referral,web,3
2023-07-14,SMS,web,1449
2023-07-14,Unassigned,iOS,37
2023-07-14,Unassigned,web,121
2023-07-15,Affiliates,web,569
2023-07-15,Direct,Android,39
2023-07-15,Direct,iOS,595
2023-07-15,Direct,web,1048
2023-07-15,Email,iOS,7
2023-07-15,Email,web,1692
2023-07-15,Organic Search,Android,5
2023-07-15,Organic Search,web,415
2023-07-15,Organic Social,web,75
2023-07-15,Paid Search,Android,47
2023-07-15,Paid Search,iOS,30
2023-07-15,Paid Search,web,1357
2023-07-15,Paid Social,web,683
2023-07-15,Payment Redirects,web,63
2023-07-15,Referral,web,9
2023-07-15,SMS,web,1135
2023-07-15,Unassigned,Android,2
2023-07-15,Unassigned,iOS,15
2023-07-15,Unassigned,web,144
2023-07-16,Affiliates,web,857
2023-07-16,Direct,Android,12
2023-07-16,Direct,iOS,656
2023-07-16,Direct,web,1263
2023-07-16,Email,web,1733
2023-07-16,Organic Search,Android,22
2023-07-16,Organic Search,web,321
2023-07-16,Organic Shopping,web,3
2023-07-16,Organic Social,web,109
2023-07-16,Paid Search,Android,53
2023-07-16,Paid Search,iOS,25
2023-07-16,Paid Search,web,1389
2023-07-16,Paid Social,web,609
2023-07-16,Payment Redirects,web,37
2023-07-16,Referral,web,7
2023-07-16,SMS,web,1654
2023-07-16,Unassigned,iOS,7
2023-07-16,Unassigned,web,182
2023-07-17,Affiliates,web,651
2023-07-17,Direct,Android,5
2023-07-17,Direct,iOS,589
2023-07-17,Direct,web,981
2023-07-17,Email,web,1480
2023-07-17,Organic Search,Android,21
2023-07-17,Organic Search,web,253
2023-07-17,Organic Shopping,web,1
2023-07-17,Organic Social,web,67
2023-07-17,Paid Search,Android,27
2023-07-17,Paid Search,iOS,25
2023-07-17,Paid Search,web,1171
2023-07-17,Paid Social,web,524
2023-07-17,Payment Redirects,web,96
2023-07-17,Referral,web,2
2023-07-17,SMS,web,1127
2023-07-17,Unassigned,iOS,22
2023-07-17,Unassigned,web,32
2023-07-18,Affiliates,web,814
2023-07-18,Direct,Android,7
2023-07-18,Direct,iOS,531
2023-07-18,Direct,web,1081
2023-07-18,Email,web,1623
2023-07-18,Organic Search,Android,11
2023-07-18,Organic Search,web,350
2023-07-18,Organic Social,web,46
2023-07-18,Paid Search,Android,9
2023-07-18,Paid Search,iOS,24
2023-07-18,Paid Search,web,1201
2023-07-18,Paid Social,web,534
2023-07-18,Payment Redirects,web,41
2023-07-18,Referral,web,2
2023-07-18,SMS,web,1099
2023-07-18,Unassigned,Android,3
2023-07-18,Unassigned,web,134
2023-07-19,Affiliates,web,622
2023-07-19,Direct,Android,24
2023-07-19,Direct,iOS,538
2023-07-19,Direct,web,944
2023-07-19,Email,web,1280
2023-07-19,Organic Search,Android,3
2023-07-19,Organic Search,web,284
2023-07-19,Organic Shopping,web,5
2023-07-19,Organic Social,web,40
2023-07-19,Paid Search,Android,37
2023-07-19,Paid Search,iOS,43
2023-07-19,Paid Search,web,1252
2023-07-19,Paid Social,web,432
2023-07-19,Payment Redirects,web,28
2023-07-19,Referral,web,19
2023-07-19,SMS,web,876
2023-07-19,Unassigned,iOS,18
2023-07-19,Unassigned,web,138
2023-07-20,Affiliates,web,710
2023-07-20,Direct,Android,4
2023-07-20,Direct,iOS,624
2023-07-20,Direct,web,985
2023-07-20,Email,web,1600
2023-07-20,Organic Search,Android,13
2023-07-20,Organic Search,web,281
2023-07-20,Organic Shopping,web,10
2023-07-20,Organic Social,web,42
2023-07-20,Paid Search,Android,24
2023-07-20,Paid Search,iOS,12
2023-07-20,Paid Search,web,1555
2023-07-20,Paid Social,web,460
2023-07-20,Payment Redirects,web,51
2023-07-20,Referral,web,10
2023-07-20,SMS,web,1084
2023-07-20,Unassigned,iOS,7
2023-07-20,Unassigned,web,99
2023-07-21,Affiliates,web,720
2023-07-21,Direct,Android,15
2023-07-21,Direct,iOS,528
2023-07-21,Direct,web,1069
2023-07-21,Email,web,1438
2023-07-21,Organic Search,Android,9
2023-07-21,Organic Search,web,262
2023-07-21,Organic Shopping,web,17
2023-07-21,Organic Social,Android,5
2023-07-21,Organic Social,web,58
2023-07-21,Paid Search,Android,24
2023-07-21,Paid Search,iOS,54
2023-07-21,Paid Search,web,1381
2023-07-21,Paid Social,web,494
2023-07-21,Payment Redirects,web,73
2023-07-21,Referral,web,13
2023-07-21,SMS,web,981
2023-07-21,Unassigned,iOS,3
2023-07-21,Unassigned,web,114
2023-07-22,Affiliates,web,596
2023-07-22,Direct,Android,13
2023-07-22,Direct,iOS,516
2023-07-22,Direct,web,970
2023-07-22,Email,web,1237
2023-07-22,Organic Search,Android,4
2023-07-22,Organic Search,web,261
2023-07-22,Organic Social,web,5
2023-07-22,Paid Search,Android,25
2023-07-22,Paid Search,iOS,5
2023-07-22,Paid Search,web,1092
2023-07-22,Paid Social,web,339
2023-07-22,Payment Redirects,web,47
2023-07-22,Referral,web,1
2023-07-22,SMS,web,825
2023-07-22,Unassigned,web,63
2023-07-23,Affiliates,web,491
2023-07-23,Direct,Android,5
2023-07-23,Direct,iOS,515
2023-07-23,Direct,web,980
2023-07-23,Email,web,1126
2023-07-23,Organic Search,Android,25
2023-07-23,Organic Search,web,305
2023-07-23,Organic Shopping,web,2
2023-07-23,Organic Social,web,80
2023-07-23,Paid Search,Android,18
2023-07-23,Paid Search,iOS,6
2023-07-23,Paid Search,web,1434
2023-07-23,Paid Social,web,367
2023-07-23,Payment Redirects,web,40
2023-07-23,Referral,web,1
2023-07-23,SMS,web,817
2023-07-23,Unassigned,iOS,11
2023-07-23,Unassigned,web,63
2023-07-24,Affiliates,web,610
2023-07-24,Direct,Android,7
2023-07-24,Direct,iOS,438
2023-07-24,Direct,web,1020
2023-07-24,Email,web,1593
2023-07-24,Organic Search,Android,11
2023-07-24,Organic Search,web,329
2023-07-24,Organic Social,Android,1
2023-07-24,Organic Social,web,52
2023-07-24,Paid Other,web,3
2023-07-24,Paid Search,Android,38
2023-07-24,Paid Search,iOS,18
2023-07-24,Paid Search,web,1062
2023-07-24,Paid Social,web,321
2023-07-24,Payment Redirects,web,44
2023-07-24,Referral,web,9
2023-07-24,SMS,web,854
2023-07-24,Unassigned,iOS,28
2023-07-24,Unassigned,web,137
2023-07-25,Affiliates,web,612
2023-07-25,Direct,Android,4
2023-07-25,Direct,iOS,471
2023-07-25,Direct,web,862
2023-07-25,Email,web,1160
2023-07-25,Organic Search,Android,17
2023-07-25,Organic Search,web,289
2023-07-25,Organic Shopping,web,7
2023-07-25,Organic Social,web,31
2023-07-25,Paid Search,Android,15
2023-07-25,Paid Search,iOS,6
2023-07-25,Paid Search,web,1138
2023-07-25,Paid Social,web,350
2023-07-25,Payment Redirects,web,49
2023-07-25,Referral,web,17
2023-07-25,SMS,web,807
2023-07-25,Unassigned,iOS,9
2023-07-25,Unassigned,web,105
2023-07-26,Affiliates,web,899
2023-07-26,Direct,iOS,473
2023-07-26,Direct,web,868
2023-07-26,Email,web,1203
2023-07-26,Organic Search,Android,10
2023-07-26,Organic Search,web,346
2023-07-26,Organic Shopping,web,10
2023-07-26,Organic Social,web,24
2023-07-26,Paid Search,Android,24
2023-07-26,Paid Search,iOS,24
2023-07-26,Paid Search,web,1168
2023-07-26,Paid Social,web,348
2023-07-26,Payment Redirects,web,93
2023-07-26,Referral,web,17
2023-07-26,SMS,web,643
2023-07-26,Unassigned,iOS,2
2023-07-26,Unassigned,web,46
2023-07-27,Affiliates,web,672
2023-07-27,Direct,Android,14
2023-07-27,Direct,iOS,446
2023-07-27,Direct,web,1312
2023-07-27,Email,web,989
2023-07-27,Organic Search,Android,8
2023-07-27,Organic Search,web,262
2023-07-27,Organic Shopping,web,2
2023-07-27,Organic Social,web,68
2023-07-27,Paid Search,Android,33
2023-07-27,Paid Search,iOS,21
2023-07-27,Paid Search,web,1489
2023-07-27,Paid Social,web,409
2023-07-27,Payment Redirects,web,42
2023-07-27,Referral,web,67
2023-07-27,SMS,web,862
2023-07-27,Unassigned,iOS,9
2023-07-27,Unassigned,web,73
2023-07-28,Affiliates,web,481
2023-07-28,Direct,Android,6
2023-07-28,Direct,iOS,419
2023-07-28,Direct,web,1436
2023-07-28,Email,web,856
2023-07-28,Organic Search,Android,22
2023-07-28,Organic Search,web,182
2023-07-28,Organic Shopping,web,8
2023-07-28,Organic Social,web,57
2023-07-28,Paid Search,Android,24
2023-07-28,Paid Search,iOS,24
2023-07-28,Paid Search,web,1451
2023-07-28,Paid Social,web,542
2023-07-28,Payment Redirects,web,35
2023-07-28,Referral,web,13
2023-07-28,SMS,web,669
2023-07-28,Unassigned,iOS,20
2023-07-28,Unassigned,web,109
2023-07-29,Affiliates,web,510
2023-07-29,Direct,Android,6
2023-07-29,Direct,iOS,435
2023-07-29,Direct,web,1343
2023-07-29,Email,web,1061
2023-07-29,Organic Search,Android,11
2023-07-29,Organic Search,web,252
2023-07-29,Organic Shopping,web,1
2023-07-29,Organic Social,web,29
2023-07-29,Paid Search,Android,11
2023-07-29,Paid Search,iOS,27
2023-07-29,Paid Search,web,1277
2023-07-29,Paid Social,web,629
2023-07-29,Payment Redirects,web,21
2023-07-29,Referral,web,3
2023-07-29,SMS,web,461
2023-07-29,Unassigned,iOS,1
2023-07-29,Unassigned,web,42
2023-07-30,Affiliates,web,605
2023-07-30,Direct,Android,9
2023-07-30,Direct,iOS,453
2023-07-30,Direct,web,1426
2023-07-30,Display,web,8
2023-07-30,Email,web,850
2023-07-30,Organic Search,Android,18
2023-07-30,Organic Search,web,283
2023-07-30,Organic Shopping,web,8
2023-07-30,Organic Social,web,31
2023-07-30,Paid Search,Android,31
2023-07-30,Paid Search,iOS,26
2023-07-30,Paid Search,web,1428
2023-07-30,Paid Social,web,611
2023-07-30,Payment Redirects,web,23
2023-07-30,Referral,web,9
2023-07-30,SMS,web,694
2023-07-30,Unassigned,iOS,12
2023-07-30,Unassigned,web,91
2023-07-31,Affiliates,web,454
2023-07-31,Direct,Android,24
2023-07-31,Direct,iOS,440
2023-07-31,Direct,web,1322
2023-07-31,Email,web,760
2023-07-31,Organic Search,Android,15
2023-07-31,Organic Search,web,242
2023-07-31,Organic Shopping,web,5
2023-07-31,Organic Social,web,41
2023-07-31,Paid Search,Android,23
2023-07-31,Paid Search,iOS,17
2023-07-31,Paid Search,web,1254
2023-07-31,Paid Social,web,492
2023-07-31,Payment Redirects,web,35
2023-07-31,Referral,web,15
2023-07-31,SMS,web,623
2023-07-31,Unassigned,iOS,35
2023-07-31,Unassigned,web,83
2023-08-01,Affiliates,web,585
2023-08-01,Direct,Android,11
2023-08-01,Direct,iOS,370
2023-08-01,Direct,web,1300
2023-08-01,Email,web,915
2023-08-01,Organic Search,Android,38
2023-08-01,Organic Search,web,166
2023-08-01,Organic Shopping,web,1
2023-08-01,Organic Social,web,42
2023-08-01,Paid Search,Android,18
2023-08-01,Paid Search,iOS,23
2023-08-01,Paid Search,web,1267
2023-08-01,Paid Social,web,394
2023-08-01,Payment Redirects,web,16
2023-08-01,Referral,web,5
2023-08-01,SMS,web,576
2023-08-01,Unassigned,iOS,7
2023-08-01,Unassigned,web,60
2023-08-02,Affiliates,web,496
2023-08-02,Direct,Android,7
2023-08-02,Direct,iOS,466
2023-08-02,Direct,web,1424
2023-08-02,Email,web,796
2023-08-02,Organic Search,Android,18
2023-08-02,Organic Search,web,247
2023-08-02,Organic Shopping,web,5
2023-08-02,Organic Social,web,39
2023-08-02,Paid Search,Android,22
2023-08-02,Paid Search,iOS,27
2023-08-02,Paid Search,web,1167
2023-08-02,Paid Social,web,446
2023-08-02,Payment Redirects,web,24
2023-08-02,Referral,web,10
2023-08-02,SMS,web,718
2023-08-02,Unassigned,iOS,22
2023-08-02,Unassigned,web,77
2023-08-03,Affiliates,web,578
2023-08-03,Direct,iOS,486
2023-08-03,Direct,web,1544
2023-08-03,Email,web,837
2023-08-03,Organic Search,Android,17
2023-08-03,Organic Search,web,310
2023-08-03,Organic Shopping,web,2
2023-08-03,Organic Social,web,58
2023-08-03,Paid Search,Android,69
2023-08-03,Paid Search,iOS,7
2023-08-03,Paid Search,web,1409
2023-08-03,Paid Social,web,393
2023-08-03,Payment Redirects,web,47
2023-08-03,Referral,web,5
2023-08-03,SMS,web,821
2023-08-03,Unassigned,Android,1
2023-08-03,Unassigned,iOS,6
2023-08-03,Unassigned,web,69
2023-08-04,Affiliates,web,615
2023-08-04,Direct,Android,1
2023-08-04,Direct,iOS,483
2023-08-04,Direct,web,1574
2023-08-04,Email,web,961
2023-08-04,Organic Search,Android,19
2023-08-04,Organic Search,web,228
2023-08-04,Organic Shopping,web,2
2023-08-04,Organic Social,web,23
2023-08-04,Paid Search,Android,59
2023-08-04,Paid Search,iOS,35
2023-08-04,Paid Search,web,1549
2023-08-04,Paid Social,web,453
2023-08-04,Payment Redirects,web,27
2023-08-04,Referral,web,2
2023-08-04,SMS,web,579
2023-08-04,Unassigned,iOS,6
2023-08-04,Unassigned,web,67
2023-08-05,Affiliates,web,495
2023-08-05,Direct,Android,13
2023-08-05,Direct,iOS,469
2023-08-05,Direct,web,1344
2023-08-05,Email,iOS,4
2023-08-05,Email,web,703
2023-08-05,Organic Search,Android,17
2023-08-05,Organic Search,web,326
2023-08-05,Organic Shopping,web,8
2023-08-05,Organic Social,web,51
2023-08-05,Paid Search,Android,27
2023-08-05,Paid Search,iOS,12
2023-08-05,Paid Search,web,1295
2023-08-05,Paid Social,web,396
2023-08-05,Payment Redirects,web,47
2023-08-05,Referral,web,2
2023-08-05,SMS,web,445
2023-08-05,Unassigned,iOS,6
2023-08-05,Unassigned,web,76
2023-08-06,Affiliates,web,529
2023-08-06,Direct,Android,4
2023-08-06,Direct,iOS,537
2023-08-06,Direct,web,1535
2023-08-06,Email,web,847
2023-08-06,Organic Search,Android,19
2023-08-06,Organic Search,web,270
2023-08-06,Organic Shopping,web,2
2023-08-06,Organic Social,web,35
2023-08-06,Paid Search,Android,19
2023-08-06,Paid Search,iOS,20
2023-08-06,Paid Search,web,1375
2023-08-06,Paid Social,web,504
2023-08-06,Payment Redirects,web,53
2023-08-06,Referral,web,2
2023-08-06,SMS,web,425
2023-08-06,Unassigned,Android,6
2023-08-06,Unassigned,iOS,4
2023-08-06,Unassigned,web,70
2023-08-07,Affiliates,web,532
2023-08-07,Direct,Android,1
2023-08-07,Direct,iOS,377
2023-08-07,Direct,web,1367
2023-08-07,Email,web,773
2023-08-07,Organic Search,Android,15
2023-08-07,Organic Search,web,245
2023-08-07,Organic Shopping,web,1
2023-08-07,Organic Social,web,28
2023-08-07,Paid Search,Android,39
2023-08-07,Paid Search,iOS,20
2023-08-07,Paid Search,web,1207
2023-08-07,Paid Social,web,401
2023-08-07,Payment Redirects,web,22
2023-08-07,Referral,web,4
2023-08-07,SMS,web,376
2023-08-07,Unassigned,iOS,19
2023-08-07,Unassigned,web,96
2023-08-08,Affiliates,web,607
2023-08-08,Direct,Android,13
2023-08-08,Direct,iOS,423
2023-08-08,Direct,web,1483
2023-08-08,Display,web,1
2023-08-08,Email,web,941
2023-08-08,Organic Search,Android,15
2023-08-08,Organic Search,web,256
2023-08-08,Organic Shopping,web,4
2023-08-08,Organic Social,web,39
2023-08-08,Paid Search,Android,20
2023-08-08,Paid Search,iOS,36
2023-08-08,Paid Search,web,1124
2023-08-08,Paid Social,web,434
2023-08-08,Payment Redirects,web,44
2023-08-08,Referral,web,3
2023-08-08,SMS,web,759
2023-08-08,Unassigned,iOS,2
2023-08-08,Unassigned,web,93
2023-08-09,Affiliates,web,526
2023-08-09,Direct,iOS,496
2023-08-09,Direct,web,1516
2023-08-09,Email,web,1075
2023-08-09,Organic Search,Android,18
2023-08-09,Organic Search,web,290
2023-08-09,Organic Shopping,web,9
2023-08-09,Organic Social,Android,3
2023-08-09,Organic Social,web,46
2023-08-09,Paid Search,Android,9
2023-08-09,Paid Search,iOS,21
2023-08-09,Paid Search,web,1335
2023-08-09,Paid Social,web,435
