channel,sty_id,color_id,inventory_class,season_code,retail_delivery,original_price,first_receipt_date,last_receipt_date,first_sale_date,net_sales_units_ltd,net_sales_cost_ltd,net_sales_retail_ltd
003:Outlet,105469,FOUM,FP,21F1,AUG: AUGUST,159,8/19/2021,3/27/2024,2021-08-30,8146,97139.72525,786358.503
003:Outlet,105471,HSNL,FP,21F1,AUG: AUGUST,159,9/2/2021,5/13/2022,2021-09-11,5277,66815.17554,460620.1783
003:Outlet,105473,FOUM,FP,21F1,AUG: AUGUST,199,8/6/2021,8/11/2022,2021-09-03,6070,103930.9611,654573.6666
003:Outlet,105475,HTND,FP,21F1,AUG: AUGUST,199,8/6/2021,3/27/2024,2021-09-02,9839,169288.7726,1183208.62
003:Outlet,105479,FOUM,FP,21F1,AUG: AUGUST,239,8/27/2021,5/15/2024,2021-09-12,12566,324499.079,1725672.893
003:Outlet,105480,FOUM,FP,21F1,AUG: AUGUST,239,8/27/2021,5/13/2024,2021-12-19,8193,204882.498,1127272.83
003:Outlet,105486,4100,FP,21M1,MAY: MAY,99,6/16/2021,7/7/2023,2021-07-23,683,8264.425051,34210.73376
003:Outlet,105488,1001,FP,21M1,MAY: MAY,59,6/16/2021,4/7/2023,2021-09-18,1,5.4,-21.37
003:Outlet,105490,2504,FP,21M1,MAY: MAY,119,7/20/2021,4/7/2023,2023-07-29,0,0,96.47
003:Outlet,105501,HUEB,FP,21M1,MAY: MAY,179,6/11/2021,6/23/2021,2021-10-30,-3,-40.65,-246.46
003:Outlet,105513,4048,FP,21H1,NOV: NOVEMBER,89,10/8/2021,10/9/2021,2021-10-16,1198,14313.21248,54897.56417
003:Outlet,105517,1211,FP,21H3,JAN: JANUARY,69,12/1/2021,12/7/2021,2021-12-09,839,4202.389748,30009.50817
003:Outlet,105518,1001,FP,21H3,JAN: JANUARY,79,11/6/2021,11/6/2021,2021-11-17,989,7782.848085,41351.32261
003:Outlet,105518,4697,FP,21H3,JAN: JANUARY,79,11/5/2021,11/6/2021,2021-12-16,717,5556.75,23744.01
003:Outlet,105519,2026,FP,21H2,DEC: DECEMBER,69,11/24/2021,11/25/2021,2021-12-06,919,4632.811793,30604.24905
003:Outlet,105520,HUAB,FP,21H1,NOV: NOVEMBER,179,12/14/2021,12/14/2021,2022-04-10,1,18.4,67.95
003:Outlet,105524,1558,FP,21H1,NOV: NOVEMBER,79,9/23/2021,9/23/2021,2021-10-14,1000,10375.40286,32344.0178
003:Outlet,105525,HUAB,FP,21H1,NOV: NOVEMBER,179,12/14/2021,12/14/2021,2021-12-20,1247,24029.66232,110142.8508
003:Outlet,105528,HTQL,FP,21H1,NOV: NOVEMBER,199,11/18/2021,9/24/2022,2021-11-24,845,14814.8,75298.28
003:Outlet,105531,HTOR,FP,21H1,NOV: NOVEMBER,179,10/19/2021,10/21/2021,2021-10-29,1368,19431.95439,116284.1404
003:Outlet,105534,2S,FP,21H1,NOV: NOVEMBER,159,9/29/2021,11/2/2021,2021-10-20,979,13515.74928,75685.53893
003:Outlet,105537,HTQR,FP,21H1,NOV: NOVEMBER,219,8/2/2021,8/2/2021,2021-08-07,1411,25614.77363,167454.5204
003:Outlet,105538,HTPM,FP,21H1,NOV: NOVEMBER,199,11/23/2021,12/27/2021,2021-12-28,2683,46291.32456,229302.2355
003:Outlet,105539,HTPM,FP,21H1,NOV: NOVEMBER,199,11/20/2021,12/2/2021,2021-12-05,716,12629.55198,74110.31594
003:Outlet,105540,HTPR,FP,21H1,NOV: NOVEMBER,179,9/21/2021,10/4/2021,2021-10-20,1954,28684.42338,142376.0274
003:Outlet,105546,HTSD,FP,21H2,DEC: DECEMBER,199,1/27/2022,2/16/2022,2021-12-19,1844,32867.41737,163940.7539
003:Outlet,105548,HTSD,FP,21H2,DEC: DECEMBER,159,10/27/2021,3/30/2022,2021-11-19,1495,21755.13264,122465.2163
003:Outlet,105557,1702,OP,21H1,NOV: NOVEMBER,79,9/15/2021,9/25/2021,2021-10-20,1059,10504.30507,49572.14011
003:Outlet,105559,HTTM,FP,21H2,DEC: DECEMBER,159,10/30/2021,11/2/2021,2021-11-10,1369,19240.05072,110822.5056
003:Outlet,105564,1001,FP,21H3,JAN: JANUARY,59,11/12/2021,1/20/2023,2021-11-20,1843,10549.01702,54831.79649
003:Outlet,105564,1700,FP,21H3,JAN: JANUARY,59,11/12/2021,11/26/2021,2021-11-20,1533,8742.653733,47180.07881
003:Outlet,105564,4697,FP,21H3,JAN: JANUARY,59,11/15/2021,11/15/2021,2021-12-16,945,5384.139449,25003.81783
003:Outlet,105566,1001,FP,21H3,JAN: JANUARY,59,11/12/2021,11/26/2021,2021-11-19,1835,10656.62288,56587.03419
003:Outlet,105566,2504,FP,21H3,JAN: JANUARY,59,11/12/2021,11/26/2021,2021-11-19,729,4244.784428,23825.54988
003:Outlet,105566,6907,FP,21H3,JAN: JANUARY,59,12/15/2021,1/26/2022,2021-12-28,1001,6954.903592,27904.17363
003:Outlet,105566,9628,FP,21H3,JAN: JANUARY,59,11/15/2021,11/19/2021,2021-12-17,652,3722.92,17272.69
003:Outlet,105568,1501,FP,21H3,JAN: JANUARY,59,11/12/2021,9/29/2022,2021-11-19,889,5060.195905,28915.53947
003:Outlet,105572,HUQM,FP,21H2,DEC: DECEMBER,159,10/21/2021,11/19/2021,2021-11-10,660,8632.3696,54841.6455
003:Outlet,105574,HTTR,FP,21H3,JAN: JANUARY,179,12/1/2021,12/27/2021,2021-12-10,1117,16016.37483,100073.2992
003:Outlet,105576,3443,FP,21H2,DEC: DECEMBER,69,11/17/2021,12/29/2021,2021-11-24,860,6088.898855,26858.54538
003:Outlet,105580,1001,FP,21H2,DEC: DECEMBER,59,11/12/2021,11/26/2021,2021-11-20,536,3004.587256,14167.36166
003:Outlet,105581,4100,FP,21H1,NOV: NOVEMBER,69,10/13/2021,10/13/2021,2021-10-20,1040,6289.162572,31141.14474
003:Outlet,105581,6012,FP,21H1,NOV: NOVEMBER,69,10/13/2021,7/11/2022,2021-10-22,1670,10175.68148,50617.7864
003:Outlet,105582,3443,FP,21H2,DEC: DECEMBER,119,11/10/2021,11/10/2021,2021-11-19,979,10652.66525,58976.13237
003:Outlet,105584,HTZL,FP,21H3,JAN: JANUARY,229,2/8/2022,2/8/2022,2022-02-10,1451,37085.54978,187712.029
003:Outlet,105588,HTZR,FP,21H3,JAN: JANUARY,199,11/17/2021,11/18/2021,2021-11-24,1402,25766.62538,161609.8325
003:Outlet,105590,1001,FP,21H1,NOV: NOVEMBER,59,11/22/2021,3/14/2024,2022-01-07,1994,9950.58573,50151.8627
003:Outlet,105592,1001,FP,21H1,NOV: NOVEMBER,59,1/3/2022,1/3/2022,,,,
003:Outlet,105593,HTZL,FP,21H1,NOV: NOVEMBER,159,10/14/2021,7/27/2024,2021-10-28,2587,38536.15448,212462.5386
003:Outlet,105594,1558,FP,21H1,NOV: NOVEMBER,69,9/23/2021,11/5/2021,2021-10-12,2122,17102.57677,69159.1177
003:Outlet,105597,1366,FP,21H2,DEC: DECEMBER,59,11/15/2021,11/15/2021,2021-11-23,1767,10065.14609,45962.88124
003:Outlet,105598,1501,FP,21H1,NOV: NOVEMBER,59,1/3/2022,1/3/2022,2022-01-06,1974,11252.06217,45168.53293
003:Outlet,105600,4100,FP,21H1,NOV: NOVEMBER,119,9/10/2021,10/21/2021,2021-10-16,2028,31830.30764,127709.2371
003:Outlet,105601,1001,FP,21H1,NOV: NOVEMBER,119,10/23/2021,10/23/2021,2021-10-30,2838,36563.43628,163446.6439
003:Outlet,105602,1001,FP,21H1,NOV: NOVEMBER,119,10/26/2021,10/26/2021,2021-10-30,1689,18857.9474,97714.70864
003:Outlet,105602,1214,FP,21H1,NOV: NOVEMBER,119,10/20/2021,1/21/2022,2021-10-29,1356,15054.83774,76010.10184
003:Outlet,105605,HTXD,FP,21H1,NOV: NOVEMBER,239,11/17/2021,7/23/2024,2021-11-23,4753,129773.2898,627309.9451
003:Outlet,105606,HTXD,FP,21H1,NOV: NOVEMBER,219,11/23/2021,1/25/2023,2021-12-26,811,25824.04945,84062.36436
003:Outlet,105609,HTYM,FP,21H3,JAN: JANUARY,229,9/7/2021,11/2/2021,2021-11-11,1084,23800.34131,126948.5619
003:Outlet,105610,2504,FP,21H3,JAN: JANUARY,119,12/8/2021,1/20/2022,2021-12-17,1522,18853.99398,93551.48058
003:Outlet,105611,2504,FP,21H3,JAN: JANUARY,119,12/11/2021,1/20/2022,2021-12-18,978,11500.11816,57137.45573
003:Outlet,105616,1001,FP,21H1,NOV: NOVEMBER,119,9/10/2021,10/21/2021,2021-10-02,713,9242.091196,47428.0758
003:Outlet,105616,4100,FP,21H1,NOV: NOVEMBER,119,9/10/2021,10/21/2021,2021-10-17,1435,18517.71351,88357.58464
003:Outlet,105621,1001,FP,24M3,JUL: JULY,119,7/2/2021,2/13/2025,2021-08-20,-2,-17.7194125,-712.37101
003:Outlet,105621,1537,FP,24M3,JUL: JULY,119,11/7/2023,2/4/2025,2024-10-05,-3,-28.08,-314.48
003:Outlet,105621,3052,FP,24H2,DEC: DECEMBER,119,10/15/2024,2/13/2025,,-2,-18.55,-116.62
003:Outlet,105621,4000,FP,24M3,JUL: JULY,119,7/2/2021,1/31/2025,2022-01-16,0,-2.62557688,-381.156736
003:Outlet,105622,1001,FP,24F1,AUG: AUGUST,99,7/2/2021,2/3/2025,2021-11-24,-8,-73.75,-562.99591
003:Outlet,105622,1537,FP,24F1,AUG: AUGUST,99,7/27/2024,2/5/2025,,-1,-8,-42.08
003:Outlet,105622,2416,FP,21F1,AUG: AUGUST,99,7/24/2024,7/25/2024,,-1,-7.62,-49.5
003:Outlet,105622,4000,FP,24F1,AUG: AUGUST,99,7/2/2021,7/29/2024,2022-01-23,-7,-74.43781088,-317.996344
003:Outlet,105633,1501,FP,21F1,AUG: AUGUST,59,8/17/2021,3/10/2022,2021-11-03,31,171.255408,584.491986
003:Outlet,105694,HURM,FP,21F1,AUG: AUGUST,239,8/3/2021,8/13/2024,2021-08-24,1675,44660.39608,222587.3118
003:Outlet,105704,HTUD,FP,21H2,DEC: DECEMBER,159,2/23/2022,3/11/2022,2022-03-03,1607,26578.21538,102483.4741
003:Outlet,105705,3443,FP,21H2,DEC: DECEMBER,219,9/17/2021,9/21/2021,2021-12-11,-3,-64.8,-276.79941
003:Outlet,105706,2SB,OP,18F2,SEP: SEPTEMBER,149,8/2/2021,5/28/2024,2022-02-12,-1,-20.5,-262.74
003:Outlet,105707,2SB,OP,21F2,SEP: SEPTEMBER,149,8/3/2021,1/31/2025,2022-06-27,-4,-46.36,-1102.17
003:Outlet,105713,2SB,OP,21F2,SEP: SEPTEMBER,149,8/13/2021,2/1/2025,2021-11-13,-4,-45.81,-1637.36
003:Outlet,105714,2SB,OP,21F2,SEP: SEPTEMBER,149,7/29/2021,9/26/2024,2021-12-31,-2,-27.82,-242.6
003:Outlet,105715,2SB,OP,21F2,SEP: SEPTEMBER,149,8/2/2021,1/21/2025,2022-07-10,-17,-174.25,-1077.66
003:Outlet,105716,6012,FP,21H1,NOV: NOVEMBER,69,10/13/2021,10/13/2021,2021-10-18,1667,12034.07666,49444.94689
003:Outlet,105739,4903,FP,22S1,FEB: FEBRUARY,199,1/15/2022,1/18/2022,2022-01-24,479,11984.8735,43525.12587
003:Outlet,105741,1001,FP,23H1,NOV: NOVEMBER,99,1/8/2022,3/14/2025,2022-01-14,7437,100925.3766,434538.2456
003:Outlet,105741,1081,FP,23F1,AUG: AUGUST,99,7/25/2023,8/10/2023,2023-07-29,532,7438.404343,28502.1253
003:Outlet,105741,1400,FP,23H1,NOV: NOVEMBER,99,10/4/2023,10/5/2023,2023-10-14,904,11764.56846,39671.98149
003:Outlet,105741,1700,FP,23H1,NOV: NOVEMBER,99,1/8/2022,3/14/2025,2022-02-19,4000,54780.6771,231808.3502
003:Outlet,105741,2504,FP,23F1,AUG: AUGUST,99,7/25/2023,8/4/2023,2023-08-02,1138,15397.08444,56233.95192
003:Outlet,105741,4903,FP,23H1,NOV: NOVEMBER,99,10/4/2023,10/5/2023,2023-10-17,830,10654.82778,39852.53823
003:Outlet,105744,1700,FP,23S1,MAR: MARCH,59,2/3/2022,2/22/2022,2022-03-02,1729,9007.800192,54676.40151
003:Outlet,105744,2416,FP,23S1,MAR: MARCH,59,2/22/2022,2/22/2022,2022-03-02,1262,6650.90804,40947.69636
003:Outlet,105745,1001,FP,23S1,MAR: MARCH,59,1/22/2022,3/11/2022,2022-02-18,3198,17236.02965,107253.5639
003:Outlet,105745,1700,FP,23S1,MAR: MARCH,59,1/22/2022,3/11/2022,2022-02-18,2299,12401.89762,71160.87617
003:Outlet,105753,1001,FP,21H2,DEC: DECEMBER,159,11/5/2021,1/20/2025,2021-11-13,41637,696866.4457,3675421.455
003:Outlet,105753,1105,FP,22H1,NOV: NOVEMBER,159,10/1/2022,10/2/2024,2022-10-07,6226,105293.8713,475257.8849
003:Outlet,105753,1210,FP,22F1,AUG: AUGUST,159,6/29/2022,3/6/2025,2022-07-14,2233,44214.4818,184153.9529
003:Outlet,105753,1232,FP,23F1,AUG: AUGUST,159,6/24/2023,7/13/2023,2023-07-20,1541,28132.6017,99067.80152
003:Outlet,105753,1501,FP,23S1,FEB: FEBRUARY,159,1/3/2023,1/3/2023,2022-11-27,479,9391.340729,45708.82086
003:Outlet,105753,1600,FP,22H1,NOV: NOVEMBER,159,10/11/2022,11/2/2024,2022-10-27,8753,138655.3401,719143.0472
003:Outlet,105753,1601,FP,23M2,JUN: JUNE,159,4/25/2023,5/2/2023,2023-05-01,720,13129.47203,52706.44478
003:Outlet,105753,1702,FP,22H1,NOV: NOVEMBER,159,10/1/2022,11/2/2022,2022-06-09,4,77.96,269.9
003:Outlet,105753,2063,FP,23F1,AUG: AUGUST,159,6/24/2023,11/2/2024,2023-07-21,5762,81084.89836,482899.5596
003:Outlet,105753,2504,FP,21H2,DEC: DECEMBER,159,11/5/2021,9/5/2024,2021-11-14,3124,61428.06714,276611.4399
003:Outlet,105753,2701,FP,23H1,NOV: NOVEMBER,159,9/28/2023,5/24/2024,2023-10-17,3411,52605.84263,265057.8031
003:Outlet,105753,2707,FP,22F1,AUG: AUGUST,159,6/29/2022,6/30/2022,2023-11-08,17,331.33,1486.76
003:Outlet,105753,4189,FP,22S1,FEB: FEBRUARY,159,12/23/2021,2/3/2022,2022-01-07,2245,44074.92669,204805.0958
003:Outlet,105753,4400,FP,23H1,NOV: NOVEMBER,159,9/28/2023,10/7/2023,2023-10-20,1363,22041.5445,101793.1799
003:Outlet,105753,4903,FP,24M3,JUL: JULY,159,6/10/2024,10/2/2024,2024-06-13,1208,14061.62421,104341.9807
003:Outlet,105753,6000,FP,21H2,DEC: DECEMBER,159,11/9/2021,5/24/2024,2021-11-13,2900,53266.96147,238575.9828
003:Outlet,105755,1001,FP,21H2,DEC: DECEMBER,139,11/5/2021,3/6/2025,2021-11-13,10180,149523.8423,765004.1963
003:Outlet,105755,1105,FP,22H2,DEC: DECEMBER,139,9/29/2022,10/2/2024,2022-10-10,3347,51954.04797,211421.3436
003:Outlet,105755,1210,FP,22F1,AUG: AUGUST,139,7/1/2022,3/6/2025,2022-07-15,1589,26699.46221,92955.43089
003:Outlet,105755,2504,FP,21H2,DEC: DECEMBER,139,11/5/2021,9/5/2024,2021-11-16,1450,24071.46035,106321.6446
003:Outlet,105755,2701,FP,23H1,NOV: NOVEMBER,139,9/22/2023,9/22/2023,2023-10-19,947,13430.30815,65338.39784
003:Outlet,105755,4262,FP,22FA,AUG: AUGUST,139,3/13/2024,3/27/2024,2024-03-22,400,3207.900661,28515.60318
003:Outlet,105755,4400,FP,23H1,NOV: NOVEMBER,139,9/22/2023,9/22/2023,2023-10-20,719,10269.5074,44000.04896
003:Outlet,105755,4816,FP,23S1,FEB: FEBRUARY,139,1/4/2023,8/9/2023,2022-11-26,1090,17578.39251,76645.34592
003:Outlet,105755,6000,FP,21H2,DEC: DECEMBER,139,11/9/2021,8/9/2023,2021-11-14,1446,23719.87804,95330.69821
003:Outlet,105757,5500,OP,23S1,MAR: MARCH,129,2/1/2022,2/1/2022,2022-02-26,191,2771.41,10785.29
003:Outlet,105763,1700,FP,22S1,FEB: FEBRUARY,79,1/10/2022,1/10/2022,2022-01-15,1446,15752.18553,67847.51814
003:Outlet,105768,1700,FP,22S1,FEB: FEBRUARY,59,3/28/2022,3/30/2022,2022-04-01,1955,7525.403576,55247.58737
003:Outlet,105768,4189,FP,22S1,FEB: FEBRUARY,59,3/28/2022,3/28/2022,2022-04-01,2153,8275.161653,59480.4472
003:Outlet,105769,1001,FP,22S1,FEB: FEBRUARY,69,5/6/2022,5/6/2022,2022-05-13,1547,7705.061528,46888.47538
003:Outlet,105775,1001,FP,22SP,FEB: FEBRUARY,99,12/15/2021,12/15/2021,2022-01-10,1182,13666.66696,61007.91931
003:Outlet,105783,1700,FP,23S1,JUL: JULY,59,5/6/2022,5/21/2022,2022-06-22,1537,8418.659591,39281.11187
003:Outlet,105784,7008,FP,23S1,JUL: JULY,59,6/1/2022,6/2/2022,2022-06-20,1646,10752.82081,47590.91752
003:Outlet,105796,1700,FP,22M3,JUL: JULY,79,6/9/2022,6/9/2022,2022-06-20,883,9477.051071,38436.67353
003:Outlet,105797,1700,FP,22M3,JUL: JULY,89,6/9/2022,6/9/2022,2022-06-22,1333,15060.8834,53460.41965
003:Outlet,105803,1700,FP,23S1,JUL: JULY,59,5/6/2022,4/7/2023,2022-05-31,628,3402.05,20154.27
003:Outlet,105807,1700,FP,22S3,APR: APRIL,59,2/25/2022,3/8/2022,2022-03-04,1571,8932.737858,38595.816
003:Outlet,105808,1501,FP,22S3,APR: APRIL,59,3/10/2022,10/10/2022,2022-08-30,-2,-11,-47.47
003:Outlet,105808,1700,FP,22S3,APR: APRIL,59,3/10/2022,3/22/2022,2022-03-25,1177,6548.089388,28738.26946
003:Outlet,105811,1501,FP,22S3,APR: APRIL,59,1/15/2022,3/17/2022,2022-03-19,1531,8251.383747,48825.62397
003:Outlet,105811,5109,FP,22S3,APR: APRIL,59,1/15/2022,1/15/2022,2022-03-04,1467,7906.842822,42292.32335
003:Outlet,105816,4609,FP,22M3,JUL: JULY,129,6/2/2022,4/7/2023,2022-06-22,1038,18902.92678,53026.79806
003:Outlet,105817,4609,FP,22M3,JUL: JULY,99,6/2/2022,4/7/2023,2022-06-24,945,12114.21569,39649.48121
003:Outlet,105820,2SB,FP,24F1,AUG: AUGUST,239,1/7/2022,3/6/2025,2022-03-01,3638,80957.2859,492105.0276
003:Outlet,105822,2S,FP,24F1,DEC: DECEMBER,239,1/21/2022,1/30/2025,2022-03-13,4669,114236.6295,619379.4619
003:Outlet,105823,2S,FP,21H2,DEC: DECEMBER,229,5/31/2022,5/6/2023,2022-06-07,943,26763.89247,125630.9469
003:Outlet,105833,HVTG,FP,22S3,APR: APRIL,219,1/25/2022,7/26/2022,2022-02-26,260,4901,23252.12
003:Outlet,105835,1800,FP,22M2,JUN: JUNE,239,5/11/2022,5/24/2024,2022-05-25,2313,51946.9647,282327.8886
003:Outlet,105837,HVRL,FP,23S2,MAR: MARCH,219,4/14/2022,4/14/2022,2022-04-20,1412,25513.6121,130238.9621
003:Outlet,105840,HVUB,FP,22S2,MAR: MARCH,159,3/7/2022,12/26/2023,2022-03-12,931,13685.24083,76114.22811
003:Outlet,105848,HVSD,FP,22S2,MAR: MARCH,159,5/16/2022,6/16/2022,2022-02-19,1986,35483.95931,123463.2688
003:Outlet,105849,HVQM,FP,22S1,FEB: FEBRUARY,129,1/11/2022,2/16/2022,2022-01-29,1062,13111.73715,81851.94793
003:Outlet,105852,1211,FP,22S2,MAR: MARCH,159,4/30/2022,5/4/2022,2022-05-29,-3,-52.98,-180.87
003:Outlet,105853,1001,FP,22S1,FEB: FEBRUARY,179,3/15/2022,12/5/2023,2022-04-09,2438,39400.20706,241475.0647
003:Outlet,105853,2504,FP,22S1,FEB: FEBRUARY,179,3/15/2022,12/5/2023,2022-04-09,2935,47525.49484,300181.7623
003:Outlet,105854,HWEL,FP,22S1,FEB: FEBRUARY,239,10/15/2021,12/21/2021,2021-11-10,2004,48049.40527,263232.5393
003:Outlet,105855,HVXD,FP,22S1,FEB: FEBRUARY,239,3/2/2022,4/4/2023,2022-03-08,1296,32844.11543,178330.1768
003:Outlet,105857,HVYD,FP,22S1,FEB: FEBRUARY,199,2/4/2022,3/30/2022,2021-12-21,607,10219.16647,63086.5285
003:Outlet,105858,HVZR,FP,22S1,FEB: FEBRUARY,219,3/1/2022,3/1/2022,2022-03-06,1372,26224.14568,133017.9123
003:Outlet,105859,HVVR,FP,22S1,FEB: FEBRUARY,179,1/26/2022,1/26/2022,2022-01-31,1547,22881.42605,140395.8321
003:Outlet,105863,HVVG,OP,22S2,MAR: MARCH,159,4/9/2022,4/11/2022,2022-04-18,907,13088.35089,65950.04766
003:Outlet,105864,HVZR,FP,22S1,FEB: FEBRUARY,179,1/26/2022,1/26/2022,2022-01-31,945,14104.71552,83324.25759
003:Outlet,105871,2410,OP,22S3,APR: APRIL,169,2/28/2022,4/12/2022,2022-03-03,2890,37006.59695,241931.3559
003:Outlet,105871,2504,OP,22S3,APR: APRIL,169,2/28/2022,4/12/2022,2022-03-05,2186,27971.7521,189252.4197
003:Outlet,105879,HVRL,FP,22M2,JUN: JUNE,179,6/22/2022,7/5/2022,2022-06-30,2375,52954.73043,194016.9956
003:Outlet,105880,HVVG,FP,22S3,APR: APRIL,199,3/1/2022,4/5/2022,2022-03-18,573,11025.67425,56094.10808
003:Outlet,105882,HWBL,FP,22S3,APR: APRIL,159,4/6/2022,4/6/2022,2022-04-19,738,10848.74041,58892.53862
003:Outlet,105887,HWAL,FP,22S3,APR: APRIL,219,3/12/2022,3/14/2022,2022-03-26,777,15163.271,74962.25551
003:Outlet,105889,HWAL,FP,22S3,APR: APRIL,179,5/9/2022,5/10/2022,2022-05-14,1898,41926.05455,150517.7018
003:Outlet,105896,HWAL,FP,22M3,JUL: JULY,199,6/23/2022,5/29/2024,2022-07-01,2468,47684.05909,223894.8157
003:Outlet,105898,OPR,FP,22M1,MAY: MAY,179,1/1/1900,1/1/1900,2023-04-22,3,43.7757489,335.5059
003:Outlet,105900,HWJL,FP,22S3,APR: APRIL,239,5/9/2022,5/25/2022,2022-05-13,1584,41891.35091,167296.1762
003:Outlet,105905,HWDR,FP,22S3,APR: APRIL,179,4/12/2022,4/13/2022,2022-04-17,1020,15861.27338,79945.23392
003:Outlet,105958,7000,FP,21S3,APR: APRIL,199,3/27/2021,3/27/2021,,-1,-13,-119.4
003:Outlet,105968,4100,FP,21H1,NOV: NOVEMBER,119,10/28/2021,11/10/2021,2021-12-20,6,78.5285086,168.10212
003:Outlet,105969,6000,FP,21H1,NOV: NOVEMBER,99,11/22/2021,6/29/2022,2021-12-17,-1,-7.02,-65.8
003:Outlet,105979,3443,FP,21H2,DEC: DECEMBER,69,11/17/2021,11/18/2021,2021-12-18,1,6,29.49
003:Outlet,105984,7027,FP,21H1,NOV: NOVEMBER,59,11/17/2021,11/17/2021,2021-12-12,0,0,27.63065
003:Outlet,105986,1501,FP,21H2,DEC: DECEMBER,59,11/2/2021,12/6/2021,2021-11-26,27,130.787841,527.402048
003:Outlet,105988,6012,FP,21H1,NOV: NOVEMBER,59,10/22/2021,11/8/2021,2021-12-12,1,4.95,72.31
003:Outlet,105994,1001,OP,21H1,NOV: NOVEMBER,79,10/21/2021,10/5/2022,2021-11-02,3494,32114.50314,120046.7501
003:Outlet,105994,1501,OP,21H1,NOV: NOVEMBER,79,10/4/2022,10/4/2022,2022-11-09,1582,14778.07386,54917.53189
003:Outlet,105994,1700,OP,21H1,NOV: NOVEMBER,79,11/17/2021,11/17/2021,2021-11-24,1096,9841.573043,33723.87405
003:Outlet,105994,6012,OP,21H1,NOV: NOVEMBER,79,10/21/2021,10/4/2022,2021-11-03,2178,19994.85571,74415.41685
003:Outlet,105995,1001,FP,21H1,NOV: NOVEMBER,99,10/27/2021,10/27/2021,2021-11-04,1224,15831.03572,55958.04567
003:Outlet,105995,2504,FP,21H1,NOV: NOVEMBER,99,10/27/2021,10/28/2021,2021-11-04,1000,12996.72591,40467.63947
003:Outlet,105996,1366,FP,21H1,NOV: NOVEMBER,99,10/27/2021,10/27/2021,2022-02-08,28,350,1349.88
003:Outlet,105998,2504,FP,21H1,NOV: NOVEMBER,119,10/4/2021,10/4/2021,2022-01-11,-3,-33,-184.43
003:Outlet,105999,1001,FP,21H1,NOV: NOVEMBER,119,10/27/2021,10/27/2021,2022-01-02,-1,-12.5,-138.65831
003:Outlet,106003,1501,FP,21H1,NOV: NOVEMBER,119,10/2/2021,10/2/2021,2021-12-07,1,12.5,-182.96
003:Outlet,106004,1501,OP,21H1,NOV: NOVEMBER,119,10/23/2021,10/26/2021,2021-12-18,1,11.5,-404.1
003:Outlet,106016,1001,FP,21H2,DEC: DECEMBER,99,10/25/2021,10/28/2021,2021-11-11,1779,17214.15266,56186.56172
003:Outlet,106016,1501,FP,21H2,DEC: DECEMBER,99,10/23/2021,10/23/2021,2021-11-13,1421,13742.13697,44503.17216
003:Outlet,106016,4100,FP,21H2,DEC: DECEMBER,99,10/23/2021,10/25/2021,2021-11-19,1095,10606.67013,33951.34464
003:Outlet,106016,6000,FP,21H2,DEC: DECEMBER,99,10/23/2021,10/27/2021,2021-10-30,1540,14875.59595,48588.60223
003:Outlet,106018,1001,FP,22M2,JUN: JUNE,79,5/17/2022,6/30/2022,2022-05-28,734,8527.198259,26806.87153
003:Outlet,106030,HXDD,OP,22M2,JUN: JUNE,159,4/20/2022,6/4/2022,2022-06-10,755,8477.986156,57339.07039
003:Outlet,106032,HXEG,OP,22M2,JUN: JUNE,179,1/1/1900,1/1/1900,,,,
003:Outlet,106032,HXER,OP,22M2,JUN: JUNE,179,5/13/2022,6/16/2022,2022-05-27,1631,23930.6291,142842.3012
003:Outlet,106036,HXCL,FP,22M2,JUN: JUNE,169,5/26/2022,5/27/2022,2022-06-04,2978,66091.25859,212513.1222
003:Outlet,106037,GSML,FP,22M1,MAY: MAY,139,4/26/2022,4/26/2022,2022-05-04,2227,38316.98202,139455.1557
003:Outlet,106045,1700,FP,22M2,JUN: JUNE,69,5/25/2022,6/16/2022,2022-06-04,2035,14873.02596,65516.53898
003:Outlet,106045,4903,FP,22M2,JUN: JUNE,69,5/25/2022,5/26/2022,2022-06-04,1741,12779.67828,55693.03745
003:Outlet,106047,HXHM,FP,22M1,MAY: MAY,239,5/19/2022,3/29/2023,2022-06-25,2293,62924.30066,296114.6286
003:Outlet,106053,HXGR,FP,22M1,MAY: MAY,179,4/26/2022,5/9/2022,2022-05-11,1283,16961.85154,96310.23789
003:Outlet,106056,HXFR,FP,22M1,MAY: MAY,219,5/25/2022,7/1/2022,2022-06-04,1519,29173.50126,137058.2702
003:Outlet,106058,1001,FP,22M2,JUN: JUNE,119,5/4/2022,6/16/2022,2022-05-25,2608,37050.2959,162075.8317
003:Outlet,106061,3512,FP,22M2,JUN: JUNE,99,4/26/2022,4/7/2023,2022-07-04,7,88.06,364.41
003:Outlet,106061,4258,FP,22M2,JUN: JUNE,99,4/26/2022,4/7/2023,2022-05-25,1151,14378.38542,61055.35531
003:Outlet,106068,4903,FP,22M1,MAY: MAY,59,3/25/2022,3/25/2022,2022-04-13,581,3432.44535,15972.85412
003:Outlet,106073,5141,FP,23S1,MAY: MAY,59,3/26/2022,3/28/2022,2022-04-05,1417,7965.765967,36537.09284
003:Outlet,106074,1700,FP,23S1,JUL: JULY,59,3/25/2022,3/25/2022,2022-04-28,1833,10620.60442,42200.59931
003:Outlet,106076,1001,OP,22M1,MAY: MAY,119,3/31/2022,4/7/2023,2022-04-28,238,2936.085979,12987.53731
